"Class","socnumber_0","socnumber_1","socnumber_2","socnumber_3","socnumber_4","socnumber_5","socnumber_6","socnumber_7","socnumber_8","socnumber_9","socnumber_10","socnumber_11","socnumber_12","socnumber_13","socnumber_14","socnumber_15","socnumber_16","socnumber_17","socnumber_18","socnumber_19"
1,0.401193211111,0.402943741573,0.346347704545,0.405076310345,0.411589372093,0.369823576471,0.327480607143,0.395470120482,0.424856012195,0.372289382716,9564.36666667,10129.1123596,8012.01136364,9556.11494253,9617.6627907,8060.88235294,8572.04761905,8926.03614458,8743.74390244,7794.44444444
1,0.366022639798,0.376417138889,0.384664572152,0.380252779188,0.387900480916,0.388401272959,0.377449445013,0.387836374359,0.3788331491,0.379237002577,9191.06297229,9166.8989899,9414.58481013,9364.84771574,9321.80661578,9275.28571429,8789.5140665,9333.81538462,8979.91773779,9341.7757732
1,0.375611580645,0.418357543478,0.412334582418,0.413262288889,0.376364191011,0.435076102273,0.407137137931,0.411595976744,0.406696270588,0.353227190476,7817.59139785,10092.5217391,10782.0549451,11223.9555556,10152.4494382,9548,8805.6091954,8530.97674419,9027.2,8643.94047619
1,0.355791903226,0.41406201087,0.380076912088,0.405213444444,0.374893865169,0.419954931818,0.378525896552,0.317877023256,0.357323152941,0.413486928571,7980.80645161,10024.7282609,10344.1318681,11285.8222222,9974.37078652,9953.85227273,8554.34482759,7297.30232558,8754.04705882,9198.14285714
1,0.313748694737,0.378902170213,0.400845688172,0.362011054348,0.381484087912,0.390543555556,0.391631224719,0.348791875,0.340224218391,0.387583534884,7606.03157895,9291.68085106,10286.8709677,9689.2173913,9235.6043956,9722.91111111,9736.28089888,8015.59090909,7741.33333333,8260.84883721
1,0.353738810056,0.359703595149,0.35508824486,0.336949835206,0.360356354597,0.35689956203,0.325595587571,0.358878292453,0.360338402647,0.387123528409,8991.66294227,9703.66044776,9139.90841121,8435.01123596,9525.88930582,9278.59022556,8546.18079096,9083.90377358,9422.15879017,9567.63257576
1,0.341912771218,0.365522253235,0.346255237037,0.340090962894,0.350911343866,0.34976186406,0.332994772388,0.351088874766,0.35900728839,0.367584249531,8871.08302583,9710.1349353,9337.99074074,8365.71985158,9208.05204461,9213.37243948,8633.18656716,8659.23738318,9365.1928839,9023.53283302
1,0.387197632836,0.364704428144,0.372602825826,0.344618900602,0.353095661631,0.358399878788,0.333936601824,0.379423820122,0.34517229052,0.355303346626,9840.91044776,9965.85329341,9235.1951952,9183.04216867,9987.10574018,9524.98484848,8750.13069909,9635.00914634,9413.86850153,8924.33742331
1,0.350724513957,0.360956269737,0.363103747941,0.348203486799,0.350542963636,0.382575607616,0.360014932007,0.343335968439,0.365350449251,0.380534993333,9581.63218391,9187.35361842,9551.53212521,8913.06270627,9056.05950413,9825.54801325,9173.64344942,8736.52325581,9183.28452579,9191.13333333
1,0.375076705314,0.399891456311,0.366840907317,0.344176053922,0.367759655172,0.400944589109,0.363986248756,0.397877565,0.397095276382,0.366192378788,10813.7246377,10976.1213592,9543.89268293,9786.45098039,10597.0197044,11464.8118812,9494.09950249,9595.015,10730.1256281,11080.0808081
1,0.396075681592,0.384818075,0.362258939698,0.357414924242,0.387251649746,0.383058622449,0.348605405128,0.403346417526,0.367202813472,0.357071354167,10073.4129353,9744.53,8954.15577889,9222.7979798,10172.7360406,10507.7857143,8215.76923077,9980.89175258,9442.10880829,10102.7916667
1,0.366255833333,0.385567350254,0.360908673469,0.369588374359,0.382896881443,0.401785440415,0.348808171875,0.392050308901,0.348245536842,0.376580634921,10168.520202,10033.0862944,9086.47959184,9341.07179487,9829.91237113,11055.4145078,8614.34375,10113.591623,9281.16315789,10236.5661376
1,0.394351369231,0.430061046875,0.376682253968,0.422940870968,0.424386491803,0.4104681,0.410609559322,0.423192603448,0.388292070175,0.407878803571,10443.9538462,9427.296875,9578.03174603,11859.5,10814.557377,10676.6166667,10702.6101695,10100,8885.1754386,9195.39285714
1,0.371452123457,0.381948198142,0.339359720497,0.369226193146,0.34926230625,0.37135062069,0.357131830189,0.350881072555,0.359716471519,0.325256653968,10118.9351852,10424.5139319,10140.8012422,9983.23364486,9903.9875,10495.0689655,9927.69811321,9878.30914826,9691.73101266,9700.33333333
1,0.360223769556,0.384107637712,0.35882133121,0.350742961702,0.391917102345,0.398057784188,0.352191430407,0.381805103004,0.364200068817,0.380888131466,10466.7653277,10588.2733051,10109.2505308,9432.24680851,10215.9168443,10726.6089744,9863.4111349,10378.7532189,9814.56989247,10544.5280172
1,0.37909808547,0.368001182857,0.332406598854,0.361667905172,0.335509927954,0.390175953757,0.337806982609,0.342895712209,0.361166355685,0.36104780117,11077.8974359,10718.0657143,10627.974212,11087.2701149,10647.7809798,11394.2803468,10830.4434783,10495.0465116,11061.6763848,10744.0467836
1,0.381985713959,0.409912724771,0.343173273563,0.360894154378,0.373462937644,0.354828363426,0.36479562181,0.367109118605,0.38597351049,0.378343453271,10003.9839817,10726.8417431,8948.46896552,9638.10829493,9911.87297921,9461.17592593,9423.27610209,10057.9093023,10126.5944056,9803.27570093
1,0.355643929577,0.373155750588,0.351193610849,0.335600794326,0.352839734597,0.33962807601,0.336362983333,0.356400188544,0.353849490431,0.372381472422,9556.33333333,10236.8023529,9635.02358491,9213.26477541,9783.91706161,8918.02850356,9194.57380952,9593.13603819,9625.49521531,9541.16067146
1,0.381928643991,0.400843361364,0.353013537585,0.348197054795,0.383700313501,0.347024821101,0.372365914943,0.355653624424,0.377588408776,0.355202708333,10091.5555556,10517.0477273,9231.9977221,9332.76484018,10173.6910755,9191.21788991,9695.38850575,9858.86175115,9804.42725173,9671.8287037
1,0.367812,0.348934596491,0.36031716129,0.326198464706,0.377611545723,0.341386470414,0.33811052819,0.340464529762,0.324856886567,0.343454814371,10011.5597668,9637.1374269,10460.973607,9383.44411765,10468.3244838,9995.70118343,9458.39169139,9604.78571429,9449.54029851,9884.31137725
1,0.335987280405,0.361161854237,0.353495755102,0.363353948805,0.362336674658,0.362085556701,0.360333303448,0.322083961938,0.3497835,0.344923947735,9382.02364865,9763.32881356,9289.68707483,9222.98976109,9929.78424658,9707.98281787,9744.44827586,9141.53633218,9350.10416667,9467.3902439
