socnumber_0,socnumber_1,socnumber_2,socnumber_3,socnumber_4,socnumber_5,socnumber_6,socnumber_7,socnumber_8,socnumber_9,socnumber_10,socnumber_11,socnumber_12,socnumber_13,socnumber_14,socnumber_15,socnumber_16,socnumber_17,socnumber_18,socnumber_19
0.412820540698,0.396821461988,0.388632517647,0.360107591716,0.404532309524,0.342762850299,0.361804120482,0.38488149697,0.386098439024,0.387525257669,10771.6976744,10647.871345,11131.9647059,10149.5680473,10830.1130952,8675.45508982,9885.26506024,9853.1030303,10226.2987805,10525.7730061
0.373537588235,0.393478224852,0.381628345238,0.35580611976,0.408028240964,0.359316436364,0.327304140244,0.345275711656,0.365427425926,0.347429776398,9801.70588235,9617.21301775,10077.9761905,10342.7964072,9987.78313253,9614.84848485,8574.9695122,9235.88957055,9373.46296296,9918.72049689
0.398734248588,0.368384193182,0.352577765714,0.378467735632,0.389756982659,0.360689232558,0.359596678363,0.357640011765,0.367197207101,0.362973422619,10401.6553672,9783.01136364,9940.33142857,9596.52873563,10298.2138728,8889.5,9814.60818713,9175.51764706,9508.01183432,9712.58928571
0.321897541899,0.318599426966,0.332969683616,0.310727477273,0.326759948571,0.32337712069,0.325192393064,0.332228866279,0.348283304094,0.323426458824,10287.9888268,10366.0842697,10795.0677966,9602.83522727,10039.4,9896.66666667,10037.2254335,9971.11627907,10618.3216374,9487.54705882
0.383620175439,0.378955164706,0.382561142012,0.390097279762,0.392213251497,0.356712126506,0.338353066667,0.355818292683,0.366131306748,0.34760604321,10780.8947368,10178.0470588,10329.9763314,10143.75,9841.25748503,9635.93975904,9206.5030303,9759.9695122,9883.82822086,9548.68518519
0.369841175439,0.369090047059,0.377753360947,0.359045172619,0.382047,0.364501807229,0.356376866667,0.329847573171,0.328100190184,0.3565825,11308.2397661,10571.6647059,10829.1301775,10343.7738095,10421.0658683,9475.58433735,9997.47272727,9641.30487805,9759.11656442,9953.46296296
0.419796988372,0.400285643275,0.369593982353,0.388827307692,0.422237708333,0.378531185629,0.33751613253,0.385613763636,0.382561573171,0.40491906135,11091.0872093,10434.122807,10306.1941176,10178.9585799,10097.7202381,8945.44311377,8763.18674699,9989.53939394,10129.195122,10556.5705521
0.39566177907,0.409482023392,0.388394370588,0.343570852071,0.381351654762,0.379856497006,0.350921909639,0.372081266667,0.384480091463,0.396370662577,10383.8372093,10883.3274854,10893.2470588,9113.9704142,10059.5178571,9767.8742515,9039.96385542,9304.65454545,10546.8841463,10361.9386503
0.408376716216,0.392223020408,0.330031767123,0.413159724138,0.390514277778,0.37206965035,0.427684,0.359711446809,0.344236842857,0.413009942446,9887.79054054,10485.5442177,9842.14383562,10456.9931034,10715.0555556,10772.951049,10762.2183099,11359.8439716,9411.82857143,10130.8345324
0.374353789634,0.355530883792,0.337735472393,0.348859569231,0.363555018519,0.358529535604,0.343900878882,0.352178557632,0.364789103125,0.345244887147,10203.8963415,10095.8776758,10105.1288344,10025.0461538,10425.2407407,10127.3653251,9899.06832298,9901.14330218,10209.81875,10112.5047022
0.383358274627,0.391808023952,0.392166870871,0.411242096386,0.416491392749,0.401099015152,0.387026674772,0.399585439024,0.386256929664,0.408619828221,10501.0149254,10152.4640719,10551.4714715,9856.83433735,10475.6072508,10458.8787879,9874.95440729,9881.21036585,9757.617737,10830.9233129
0.360474392523,0.386419503125,0.364033548589,0.359427336478,0.351604858044,0.374186142405,0.379375587302,0.383295490446,0.357977178914,0.358031195513,9784.70093458,10227.5875,9660.25705329,9649.7327044,9338.67507886,10111.7943038,10009.4412698,9972.92038217,9723.07028754,9803.24679487
0.404989488636,0.420254712644,0.364775093023,0.358967835294,0.43704552381,0.387229722892,0.332472219512,0.383237814815,0.43167355,0.408909493671,11061.0454545,11645.4712644,10160.5581395,10188.0,12636.6904762,10791.8192771,10033.5853659,10674.8024691,11051.4375,11770.3164557
0.360858994366,0.4036145,0.357587543909,0.335950678977,0.382354783476,0.376462688571,0.373442518625,0.371823063218,0.344566919308,0.361932760116,10027.9661972,10706.9519774,9890.81586402,9607.41477273,10247.3418803,9623.51428571,9839.87965616,10209.7758621,9248.14697406,9814.42485549
0.328934344086,0.380228391304,0.376355769231,0.391796011111,0.441521932584,0.427274215909,0.401453137931,0.436882151163,0.395580011765,0.382701071429,6523.46236559,9194.11956522,9819.98901099,10646.5888889,9779.12359551,8468.27272727,8459.90804598,8461.26744186,8388.12941176,8425.76190476
0.400879946237,0.39483075,0.446014604396,0.419672933333,0.362713370787,0.370647909091,0.414759137931,0.438915930233,0.364502858824,0.387233630952,8448.23655914,9547.18478261,10453.4285714,10507.5111111,9184.60674157,8745.85227273,9038.86206897,9010.23255814,8420.16470588,8583.79761905
0.346968223188,0.36968609593,0.354039848397,0.335785923977,0.354940668622,0.363095464706,0.367248554572,0.357793872781,0.386801522255,0.35549083631,9107.54202899,9771.18313953,9634.39650146,9402.49707602,9923.4457478,9660.73235294,9734.69911504,9652.9408284,9522.25816024,9098.36607143
0.346083994382,0.381152,0.341601322034,0.361051597734,0.373036238636,0.371657014245,0.372153557143,0.386844108883,0.379410574713,0.340498855908,9653.84550562,9906.92394366,9480.63276836,9776.27478754,10199.40625,10324.8717949,9936.96,10022.0573066,9719.34770115,9567.72334294
0.344187290598,0.349290085714,0.344343318052,0.324142178161,0.341429945245,0.36213400289,0.343970524638,0.351840593023,0.361306836735,0.356007736842,9678.83475783,9384.67428571,9294.56733524,9071.32471264,9997.4610951,9719.69942197,9464.19130435,9503.97674419,9574.62682216,9389.15497076
0.376116574194,0.371320772727,0.377881633987,0.378915144737,0.428498304636,0.3722217,0.388498483221,0.35143027027,0.370872102041,0.301479650685,9765.35483871,9514.03246753,9195.0,9538.21710526,10951.6622517,9240.7,9269.04026846,9289.40540541,9035.38095238,8228.79452055
0.366436491525,0.417571179487,0.373867853448,0.345865513043,0.332255736842,0.377467159292,0.369429875,0.367343297297,0.330175681818,0.320482587156,9805.37288136,10418.2649573,9754.24137931,10349.426087,9618.85964912,10037.1327434,9329.84821429,10370.4144144,8860.7,8679.71559633
0.368509071429,0.398988624,0.369075153226,0.338207861789,0.37026142623,0.355683214876,0.372388558333,0.333605109244,0.412018694915,0.361272623932,9116.05555556,9091.032,8837.59677419,8396.08943089,9529.51639344,8552.96694215,9765.01666667,7710.69747899,10151.4322034,9184.48717949
0.364054972603,0.362622245098,0.332088455796,0.341914350394,0.347554169625,0.350425847826,0.336020853465,0.328020456349,0.336469723658,0.354759203187,9915.05283757,10299.4411765,9684.1021611,9133.98622047,8855.49309665,9962.47035573,9031.56633663,9004.70833333,9180.03379722,9943.38446215
0.360561089701,0.386910626667,0.375618558528,0.394981963087,0.367116252525,0.36305589527,0.353699966102,0.350665639456,0.362601105802,0.371087469178,9265.06312292,10012.1533333,9429.92976589,10181.852349,9972.33670034,8904.35135135,8520.61016949,8972.10204082,9502.66894198,9524.3630137
0.41313265625,0.394513652632,0.356530393617,0.357508537634,0.375497673913,0.390676263736,0.336531177778,0.303034022472,0.346849,0.375356862069,10948.1041667,10462.4842105,9185.9787234,9082.2688172,10242.1304348,11315.3626374,8794.7,8313.38202247,9239.54545455,9895.88505747
0.353520488599,0.358503846405,0.349398206557,0.363799490132,0.356862194719,0.403450927152,0.363890857143,0.375306796667,0.361110137124,0.348204050336,9359.23452769,9515.96732026,9483.09180328,9818.59539474,8775.61056106,10256.3211921,9368.1461794,10154.71,9835.01003344,9092.81543624
0.372787404669,0.393736042969,0.358804301961,0.36259273622,0.363777889328,0.383101150794,0.371083713147,0.383601152,0.355059116466,0.375995895161,9771.11284047,10620.9492188,9736.94901961,9259.34645669,9553.56521739,10279.3253968,9357.88844622,9720.22,9373.20481928,9664.5766129
0.351258559387,0.390679426923,0.368480880309,0.362167523256,0.356142455253,0.40109753125,0.35394512549,0.328642562992,0.353461806324,0.378439079365,10065.8084291,10953.1346154,10096.3861004,9266.16666667,9635.92996109,10587.09375,9709.92156863,9716.28740157,9967.01976285,10423.0198413
0.445465955882,0.392127089552,0.346697,0.355219753846,0.34801721875,0.382113142857,0.307832387097,0.334724868852,0.346653,0.429472305085,13663.9852941,10550.119403,9545.42424242,11018.4307692,10558.59375,11783.2539683,9353.62903226,11723.0,9575.93333333,11618.3559322
0.352990065116,0.391592060748,0.341510159624,0.313777698113,0.382524706161,0.33152942381,0.355272440191,0.358859475962,0.381457014493,0.369299106796,9145.6372093,9840.47663551,9798.22065728,8128.88679245,9891.48341232,8022.05238095,8968.77033493,9375.74519231,9982.32850242,8651.81067961
0.354740138095,0.334621956938,0.351704096154,0.351127589372,0.349054490291,0.359036643902,0.381381102941,0.363867216749,0.377851143564,0.381650761194,10372.0904762,9313.74641148,10077.375,9839.26570048,9940.59708738,9446.24390244,9945.64215686,9870.99014778,10057.4752475,9777.27363184
0.373617342466,0.39491706422,0.371821511521,0.358006134259,0.366101037209,0.381065523364,0.363786943662,0.365703787736,0.378687867299,0.382970395238,10806.2328767,10688.7155963,11129.7880184,10747.7222222,10786.1674419,10721.7383178,10514.4788732,11579.6273585,10707.9099526,10714.2857143
0.381782099065,0.388823046816,0.380787697936,0.382738129699,0.394776120527,0.394806343396,0.369618427221,0.387380621212,0.360472713472,0.369995304183,10819.2934579,10474.9962547,9948.6097561,10637.0357143,10766.165725,10421.6339623,10161.3459357,10457.094697,9833.40227704,9941.03041825
0.34422395,0.348920926641,0.345692445736,0.321133085603,0.340140234375,0.363556023529,0.342104122047,0.33504115415,0.331061722222,0.318568653386,10369.3846154,9763.72972973,10148.9534884,9437.65758755,10088.6367188,10913.745098,9709.14173228,9743.38735178,9249.55952381,9391.2749004
0.358811662687,0.369243709581,0.359525828829,0.342225554217,0.361503438066,0.373033427273,0.340124832827,0.346272051829,0.347714015291,0.360838843558,10151.3910448,9772.65868263,9768.85285285,9833.45481928,10029.5075529,9952.81515152,9018.77203647,9556.07926829,9422.44036697,9783.15644172
0.338529620614,0.339788885714,0.342479777533,0.340993679912,0.328851674779,0.346413361419,0.331981295556,0.321196253898,0.339271401786,0.33278512528,10112.2017544,10265.9406593,10311.9185022,10610.4172185,9890.17477876,10256.4257206,9445.01777778,9509.67260579,9572.16964286,9949.53020134
0.387745871866,0.393356452962,0.367580680614,0.380122784368,0.382301717877,0.382962105521,0.381635551748,0.383891796361,0.389713307423,0.384353953048,10203.1650418,10412.9937282,9507.24407252,9980.89532449,10057.6620112,10007.5443746,9814.1006993,9962.75717285,9917.38585434,9786.86334968
0.35543197037,0.352869289963,0.368679044776,0.342048715356,0.299468620301,0.332070313208,0.337364545455,0.356730003802,0.349616931298,0.347854,9588.56296296,11015.4498141,10685.4626866,9382.51310861,8355.44736842,9757.49811321,9609.79166667,9739.73003802,9979.66412214,9901.93103448
0.424766448718,0.411280376623,0.367154013158,0.447417853333,0.416243621622,0.434133356164,0.422838125,0.431001042254,0.449355314286,0.43959473913,9003.43589744,7120.19480519,7912.97368421,8331.88,9175.54054054,7918.46575342,8899.95833333,8272.22535211,9055.95714286,8911.04347826
0.392722715318,0.386174266281,0.372857602899,0.365721201742,0.364430880814,0.373705790393,0.378952836735,0.377626969343,0.370845782164,0.384591944363,10066.9450867,9981.58321274,9602.95217391,9138.50217707,9857.57848837,9467.8937409,9470.4212828,9668.8540146,9579.03654971,9612.9238653
0.414807913043,0.34813179235,0.379099972527,0.384613922652,0.381725288889,0.367875581006,0.337573162921,0.376191062147,0.348743465909,0.365230102857,9325.90217391,8732.70491803,9246.56593407,9219.32596685,8924.38333333,9349.54189944,8359.26966292,8218.00564972,7749.29545455,8411.21142857
0.374996378378,0.348996190217,0.363734726776,0.395321615385,0.353887364641,0.393346277778,0.324999731844,0.334382382022,0.35347380226,0.327062619318,9052.31351351,9398.35326087,9479.41530055,9841.63736264,9276.1878453,9262.26666667,8793.40223464,8355.23033708,9026.80225989,8397.0625
0.379774396825,0.391276117021,0.413457636364,0.428583166667,0.384739037838,0.419306896739,0.388212939891,0.363994945055,0.347634900552,0.377889066667,9731.04232804,9768.12765957,10068.3208556,10464.8010753,9401.33513514,10183.2934783,9465.30054645,8761.83516484,8653.45856354,8807.35555556
0.396916657754,0.389351962366,0.395997551351,0.406281820652,0.363927508197,0.414452615385,0.397535259669,0.328316588889,0.361961603352,0.370966730337,10325.8235294,10488.1290323,10894.9675676,10577.2065217,9437.24590164,10086.2527473,9707.51933702,9310.73888889,8642.7877095,9558.93820225
0.414727833333,0.350445383784,0.380053228261,0.395927961749,0.391188906593,0.400163016575,0.355145211111,0.345550558659,0.351475410112,0.340864627119,9732.53763441,8441.21621622,9775.64130435,9830.22404372,10027.978022,9615.9281768,8548.71666667,8611.5698324,8392.93820225,8656.11864407
0.381302972973,0.340268717391,0.334640218579,0.383348384615,0.347671066298,0.349089338889,0.369332463687,0.330853162921,0.324337299435,0.365829835227,8619.03243243,8776.30978261,9295.62295082,9411.6043956,8229.16022099,8988.94444444,9017.76536313,7598.43820225,7778.81920904,8323.71590909
0.376735245989,0.367635301075,0.40571807027,0.383151315217,0.346098344262,0.409219186813,0.387989110497,0.341706122222,0.34546072067,0.370099662921,9980.62032086,10179.5860215,10917.7945946,10223.6086957,9215.43715847,10524.1923077,9481.14917127,9580.03333333,8510.8603352,9489.96067416
0.366485622951,0.414347855263,0.383151429043,0.359044251656,0.419945222591,0.410988566667,0.415399869565,0.378250318792,0.38467783165,0.398501371622,9966.49180328,10382.9967105,10416.0660066,9674.47682119,10839.5614618,10580.2333333,10688.9264214,10122.7818792,10030.1414141,9813.52027027
0.395359859589,0.416006735395,0.388773937931,0.374361692042,0.379596274306,0.357648954704,0.378327479021,0.391610378947,0.400306915493,0.399057918728,9276.47945205,10233.742268,9097.61724138,8638.39100346,9120.55208333,8684.14634146,9369.27622378,9323.41754386,9138.46478873,9258.07067138
0.38034238488,0.402287868966,0.369531242215,0.383156215278,0.385913560976,0.373694335664,0.394991045614,0.384111528169,0.376147681979,0.395917031915,9112.02405498,10117.7689655,9589.97923875,9421.22222222,10437.3275261,10034.6083916,9617.6245614,9370.97535211,9470.8409894,9522.4964539
0.395301909091,0.446989165541,0.400103084746,0.363273772109,0.409997935154,0.405491958904,0.396548233677,0.396003406897,0.394727148789,0.394341993056,9050.14478114,10030.2837838,10059.1728814,9418.93877551,10394.2935154,9697.99315068,9459.1580756,9432.89310345,9829.94809689,9625.52430556
0.380219122449,0.4084111843,0.367577743151,0.369623264605,0.399381393103,0.360776698962,0.368377440972,0.381133801394,0.384276856643,0.390975424561,9553.77210884,10774.0546075,10211.9794521,9608.91752577,10610.9896552,10164.9861592,9645.96527778,9710.38675958,10176.6538462,9898.39649123
0.385559522337,0.418833262069,0.378753384083,0.381744927083,0.419926571429,0.382195846154,0.388610764912,0.349991996479,0.37199824735,0.411552744681,9909.78006873,9974.23103448,10361.6574394,9572.65972222,10732.0487805,10241.5769231,10027.2912281,8913.95070423,9624.2155477,9590.76950355
0.408372139932,0.411563578767,0.366781013746,0.345569972414,0.395147318339,0.39094640625,0.384955285714,0.342420713287,0.412154550877,0.387464302817,10048.6791809,10657.2910959,10126.5257732,9332.24137931,9799.39446367,9993.99652778,10025.6062718,9106.78671329,10075.4140351,9846.0915493
0.379447758123,0.428048547101,0.412858152727,0.357794766423,0.403138091575,0.379044202206,0.374125369004,0.348743277778,0.38886864684,0.375700932836,9239.48375451,10128.7789855,10221.1418182,9538.51459854,10034.4725275,10000.5625,9427.1402214,9160.4962963,9925.5464684,9576.93283582
0.387252691525,0.395706343537,0.392770726962,0.374535195205,0.392470917526,0.387732944828,0.40090516263,0.365927527778,0.412022170732,0.379779618881,9662.36610169,10217.0034014,9864.01023891,9598.00342466,9813.29209622,9905.90344828,10195.200692,9221.27777778,9835.31358885,9302.22377622
0.397125592965,0.458224454545,0.40962984264,0.371608556122,0.441604594872,0.403515314433,0.412434450777,0.387418765625,0.396460366492,0.444252689474,10103.5025126,11308.5,10798.1269036,9427.93877551,11238.2615385,10080.7886598,10382.9792746,9871.1875,9997.0104712,9790.16315789
0.383097924138,0.410851636678,0.406137802083,0.382382073171,0.377671440559,0.389822635088,0.393404542254,0.395630233216,0.395089230496,0.372268469751,9283.79655172,10536.2768166,11211.0381944,10148.543554,10006.8391608,10445.0210526,10351.6795775,10676.6007067,10121.2163121,9139.69395018
0.403398270916,0.373089596,0.40761173494,0.390014060484,0.392503052632,0.438571764228,0.409316604082,0.412692983607,0.392730728395,0.416682545455,11508.6932271,9896.46,10596.7590361,10637.6612903,10855.7489879,11389.504065,10423.7714286,11058.9631148,9850.64197531,10657.9173554
0.394451890511,0.379966849817,0.387715599265,0.372400424354,0.410600733333,0.414493884758,0.373406496269,0.3779222397,0.34939856391,0.40504405283,9823.82116788,10154.1245421,9479.1875,9517.22878229,9518.42592593,10011.9070632,9280.04104478,9251.98501873,8934.55639098,9788.73962264
0.399452789855,0.36431650365,0.424221198529,0.434447896296,0.411015955224,0.433707601504,0.362964931818,0.431275832061,0.395636669231,0.404143666667,10998.6666667,10074.4087591,10712.6323529,11177.7555556,11149.4253731,12061.5112782,9082.28030303,10980.1908397,10850.1538462,10450.379845
0.362518140998,0.36652711087,0.354035816993,0.342895722707,0.34871212035,0.348897006579,0.321095162637,0.327203405286,0.346888399558,0.345127061947,9342.43383948,9775.43043478,9671.49673203,9333.35152838,9851.58205689,9489.12719298,8928.41538462,9373.44493392,9089.5584989,9191.43362832
0.355709157738,0.35848821194,0.374523215569,0.374850966967,0.35830371988,0.380754873112,0.344301178788,0.325621580547,0.353911457317,0.345821718654,9723.74404762,9888.53134328,10119.2784431,9647.92492492,9709.40060241,10024.244713,9277.67878788,9211.53191489,9630.56707317,9402.23853211
0.364475903587,0.376288496629,0.358279078829,0.354705776524,0.377689210407,0.369921907029,0.38370785,0.366591446469,0.358527570776,0.360974441648,10306.7399103,9863.36629213,9654.07432432,9988.04740406,10299.6674208,10467.6281179,10002.7795455,10471.7767654,9498.69178082,9404.0778032
0.370183238994,0.394418643533,0.351162518987,0.35419011746,0.364878031847,0.391640469649,0.349602977564,0.375345446945,0.381379583871,0.34452463754,10546.5691824,10480.0914826,10405.5253165,10569.8634921,10431.5796178,10610.9968051,10338.2628205,10297.340836,10986.5709677,9892.78640777
0.345474840909,0.340993479087,0.337718225191,0.365428796935,0.356081376923,0.362526397683,0.356286639535,0.347211494163,0.368068265625,0.371570207843,9742.97348485,9764.94296578,10166.3587786,10588.7816092,10302.75,9578.97683398,9824.77131783,9612.67315175,9454.8984375,9899.56470588
0.36351504375,0.365908755486,0.327208336478,0.33687529653,0.331715155063,0.344284926984,0.343313907643,0.336070527157,0.34949099359,0.35146378135,10187.125,10506.1003135,9836.04716981,10072.2176656,10056.7246835,10219.1777778,9892.91401274,10359.1246006,10159.4903846,10388.7974277
0.323772911315,0.32293403681,0.31981356,0.313491753086,0.334469359133,0.343728586957,0.327173996885,0.33573073125,0.343550880878,0.307931748428,10123.5168196,10780.5490798,10178.4461538,9988.78395062,11259.8328173,10863.5807453,10393.9906542,11160.825,11011.5047022,9830.33018868
0.393853248869,0.38610578458,0.372698625,0.377222485194,0.358768454338,0.399570443936,0.35854409633,0.375197673563,0.375385808756,0.37847539261,10615.6085973,10676.1836735,10201.125,10216.523918,10477.3515982,10931.4645309,10262.6720183,10126.462069,10143.0092166,10490.0715935
0.385816824324,0.383497363431,0.373292753394,0.375778079365,0.379227138636,0.392080615034,0.360679611872,0.369418409611,0.389179979358,0.394285390805,10338.2094595,10357.5733634,9461.53167421,9919.34920635,10239.2363636,10417.6970387,9077.76484018,9949.597254,10157.9770642,9919.02758621
0.38017182491,0.428740455696,0.40738104529,0.380221328494,0.400877058182,0.419432846995,0.373164193431,0.399069117002,0.388775027473,0.408097785321,9458.52166065,9954.17540687,9896.32971014,9069.79491833,9740.13818182,9927.38797814,8642.62591241,9447.23583181,9563.11721612,9730.15412844
0.362450009885,0.382342719472,0.36530373719,0.382414422185,0.39709606136,0.390795453488,0.353757579035,0.361585701667,0.360009100167,0.36738666388,8995.44975288,9771.93729373,9150.48429752,9293.09933775,9619.91044776,9480.25415282,8571.37936772,9031.81666667,9178.02671119,9109.48327759
0.337028019753,0.348040284653,0.329707647643,0.358540689055,0.340098987531,0.320054695,0.339254070175,0.341947909548,0.323460695214,0.348461328283,10088.0814815,10471.2029703,10639.2704715,10598.2661692,10161.3790524,9754.8125,9736.90977444,9874.62311558,10046.5012594,10735.6767677
0.36537669265,0.380730348214,0.362814147651,0.361990802691,0.368881269663,0.372983490991,0.348527397291,0.333310778281,0.362006795918,0.369278754545,10075.3496659,9926.83705357,9941.04250559,10036.8340807,9745.26516854,10470.7905405,8857.5462754,9342.52488688,9342.77324263,9973.10909091
0.383977276712,0.419517269231,0.371632785124,0.373675049724,0.3860976759,0.403430863889,0.355392961003,0.369144592179,0.360662422969,0.383786508427,10526.2849315,10322.9093407,9452.49311295,9733.51933702,10021.8753463,10687.3944444,9753.30083565,8833.02234637,9675.82913165,10056.2275281
0.377163705502,0.39728962013,0.358103557003,0.351794764706,0.405797006557,0.424283365132,0.383728544554,0.386078261589,0.408350923588,0.398652236667,9767.0,10480.9318182,8715.64495114,8680.71568627,9493.81967213,10478.2565789,9391.40264026,9239.61258278,9516.38538206,10008.1
0.409273553073,0.393788853933,0.352544129944,0.367602579545,0.379929331429,0.362645626437,0.396574456647,0.387939912791,0.392370035088,0.402037482353,10861.5083799,10295.2359551,9831.14124294,9002.64204545,9841.13142857,10084.0632184,10326.7514451,10189.6569767,10171.1988304,10360.5294118
0.421849357143,0.420620259669,0.402753388889,0.341054988827,0.42888288764,0.364661853107,0.3922775,0.411177634286,0.405271862069,0.394973739884,10584.2582418,10276.9226519,10619.2,9272.23463687,10516.8539326,9887.16384181,10466.5284091,10177.6228571,10730.9655172,9895.97109827
0.413672724138,0.388655635838,0.37027597093,0.336387789474,0.387386035294,0.398911088757,0.389012630952,0.384715389222,0.381508554217,0.384774654545,12668.8735632,11074.5953757,12093.4476744,10871.5263158,11056.5647059,11713.9940828,10972.5654762,12676.0838323,11721.1927711,11592.5272727
0.460529916667,0.372896126761,0.432858728571,0.368726942029,0.343127985294,0.448580089552,0.406821393939,0.388624,0.3821076875,0.363098809524,9679.625,8979.6056338,9531.0,8763.15942029,8525.48529412,10526.7164179,8645.22727273,9140.30769231,8304.9375,8333.25396825
0.478280304348,0.404757676471,0.443082537313,0.445341863636,0.355825323077,0.409678109375,0.429941920635,0.404121032258,0.462456622951,0.341683983333,9902.7826087,9497.57352941,11418.8208955,10345.2878788,8972.66153846,10157.265625,9557.88888889,9394.56451613,8841.47540984,8936.95
0.46262343662,0.360535471429,0.397385521739,0.390375867647,0.35729838806,0.404169742424,0.371201723077,0.340749734375,0.40558031746,0.311974354839,10354.0704225,8543.08571429,9819.4057971,9787.44117647,9941.79104478,9836.6969697,8864.33846154,8123.234375,8903.31746032,8905.14516129
0.498534038961,0.405716565789,0.427986,0.447888445946,0.395525438356,0.438090013889,0.456353957746,0.370249271429,0.434010826087,0.366824838235,10214.038961,9996.03947368,10726.56,9378.97297297,8732.57534247,10354.0555556,10380.7323944,8893.97142857,9801.42028986,8355.02941176
0.498166535211,0.420149228571,0.454744797101,0.422719544118,0.339963492537,0.450835984848,0.4127864,0.404143921875,0.463721,0.324275758065,10380.4225352,9277.58571429,10227.1014493,10232.25,7935.53731343,10682.8030303,9047.10769231,10195.234375,10080.0634921,7493.14516129
0.422530741573,0.382672352273,0.371020850575,0.372521918605,0.393557894118,0.393015952381,0.388334433735,0.409725987805,0.465779580247,0.3707054875,9650.16853933,8968.76136364,8927.26436782,9403.93023256,8893.65882353,9109.26190476,8190.08433735,9365.56097561,9209.67901235,7593.175
0.509845701299,0.329550973684,0.479238386667,0.411960743243,0.379042013699,0.408284791667,0.441369661972,0.398803928571,0.387655057971,0.356110323529,10314.9480519,8738.26315789,9875.44,10671.2432432,9119.32876712,9490.33333333,8326.49295775,9948.15714286,8850.55072464,8666.54411765
0.460082410959,0.372353263889,0.370722042254,0.419122685714,0.378106550725,0.398589676471,0.363062552239,0.378588666667,0.357341246154,0.33235509375,10542.0684932,9280.55555556,8988.92957746,10324.1714286,9784.63768116,10125.8676471,8738.49253731,8948.04545455,8155.10769231,8510.734375
0.403795917568,0.391527435724,0.366787577236,0.373515744912,0.403391172554,0.384133342857,0.369967715259,0.369379091405,0.399500400273,0.396190399453,9421.57702703,9349.75372124,8636.58130081,8691.38263229,9452.51222826,8957.34965986,9104.96185286,8538.81991814,9206.90983607,9182.93160055
0.39708265896,0.369766985528,0.365076123188,0.384127721335,0.397050511628,0.386902065502,0.372659069971,0.35555470219,0.389497039474,0.378448560761,9820.19219653,10172.1447178,9042.38550725,9478.12191582,10030.3590116,9737.6783115,9372.13119534,9003.70510949,9981.36842105,9904.06734993
