aac_pssm_0,aac_pssm_1,aac_pssm_2,aac_pssm_3,aac_pssm_4,aac_pssm_5,aac_pssm_6,aac_pssm_7,aac_pssm_8,aac_pssm_9,aac_pssm_10,aac_pssm_11,aac_pssm_12,aac_pssm_13,aac_pssm_14,aac_pssm_15,aac_pssm_16,aac_pssm_17,aac_pssm_18,aac_pssm_19
-1.6393442623,-1.87158469945,-2.42076502732,-2.6393442623,-2.88797814208,-2.17486338798,-2.11475409836,-3.24590163934,-1.99180327869,-2.12021857923,-2.00546448087,-2.31420765027,-2.09836065574,-2.27322404372,-3.90163934426,-2.00819672131,-2.13661202186,-3.15300546448,-2.09016393443,-2.52459016393
-0.377419354839,-0.851612903226,-1.17419354839,-1.24838709677,-1.02258064516,-0.638709677419,-0.78064516129,-1.67419354839,-0.245161290323,-0.841935483871,-0.974193548387,-1.07419354839,-0.512903225806,-1.02258064516,-1.35806451613,-0.803225806452,-0.667741935484,-1.81935483871,-0.651612903226,-0.777419354839
-0.983333333333,-1.07777777778,-1.25,-1.11666666667,-0.727777777778,-1.08333333333,-0.961111111111,-1.88333333333,-0.822222222222,-0.594444444444,-1.00555555556,-0.883333333333,-0.472222222222,-1.11666666667,-2.0,-1.18333333333,-0.883333333333,-1.7,-0.688888888889,-0.833333333333
-1.08743169399,-1.05464480874,-1.31693989071,-1.06010928962,-0.912568306011,-1.20218579235,-1.02732240437,-2.0218579235,-0.808743169399,-0.710382513661,-1.14207650273,-0.96174863388,-0.644808743169,-1.12568306011,-1.98360655738,-1.30054644809,-0.989071038251,-1.81420765027,-0.754098360656,-0.814207650273
-1.00571428571,-1.17714285714,-1.45142857143,-1.07428571429,-0.902857142857,-1.13142857143,-0.994285714286,-1.79428571429,-0.868571428571,-0.708571428571,-1.13142857143,-0.982857142857,-0.622857142857,-1.19428571429,-2.04,-1.25714285714,-0.977142857143,-1.80571428571,-0.845714285714,-0.857142857143
-1.34246575342,-0.684931506849,-1.43835616438,-1.82191780822,-2.43835616438,-1.15068493151,-1.21917808219,-2.32876712329,-1.47945205479,-1.04109589041,-1.20547945205,-0.616438356164,-0.849315068493,-2.21917808219,-2.24657534247,-1.13698630137,-0.890410958904,-3.52054794521,-2.09589041096,-0.917808219178
-1.47142857143,-0.757142857143,-1.35714285714,-1.85714285714,-2.47142857143,-1.27142857143,-1.18571428571,-2.4,-1.47142857143,-0.971428571429,-1.32857142857,-0.8,-0.885714285714,-2.18571428571,-2.32857142857,-1.27142857143,-0.971428571429,-3.57142857143,-2.11428571429,-0.771428571429
-1.41666666667,-0.847222222222,-1.41666666667,-1.91666666667,-2.47222222222,-1.33333333333,-1.26388888889,-2.36111111111,-1.44444444444,-1.0,-1.25,-0.833333333333,-0.777777777778,-2.22222222222,-2.29166666667,-1.13888888889,-1.0,-3.58333333333,-2.19444444444,-0.833333333333
-1.25641025641,-0.525641025641,-1.17948717949,-1.79487179487,-2.51282051282,-1.01282051282,-1.0,-2.17948717949,-1.42307692308,-1.10256410256,-1.42307692308,-0.384615384615,-0.846153846154,-2.32051282051,-1.98717948718,-0.961538461538,-0.858974358974,-3.57692307692,-2.28205128205,-0.935897435897
-1.31944444444,-0.597222222222,-1.38888888889,-1.73611111111,-2.41666666667,-1.23611111111,-1.09722222222,-2.30555555556,-1.63888888889,-0.986111111111,-1.31944444444,-0.680555555556,-0.930555555556,-2.18055555556,-2.29166666667,-1.13888888889,-0.875,-3.43055555556,-2.13888888889,-0.805555555556
-1.22222222222,-0.444444444444,-1.17777777778,-1.63333333333,-2.53333333333,-0.966666666667,-1.01111111111,-2.14444444444,-1.46666666667,-1.21111111111,-1.43333333333,-0.3,-1.03333333333,-2.15555555556,-1.96666666667,-0.955555555556,-0.822222222222,-3.52222222222,-2.12222222222,-1.0
-1.29487179487,-0.576923076923,-1.24358974359,-1.71794871795,-2.60256410256,-1.12820512821,-1.07692307692,-2.25641025641,-1.51282051282,-1.14102564103,-1.46153846154,-0.487179487179,-1.01282051282,-2.28205128205,-2.20512820513,-1.14102564103,-0.897435897436,-3.53846153846,-2.28205128205,-0.974358974359
-1.41891891892,-0.513513513514,-1.27027027027,-1.63513513514,-2.41891891892,-1.17567567568,-1.10810810811,-2.31081081081,-1.39189189189,-1.06756756757,-1.33783783784,-0.594594594595,-0.932432432432,-2.32432432432,-2.22972972973,-1.04054054054,-0.905405405405,-3.40540540541,-2.12162162162,-0.905405405405
-0.587044534413,-0.599190283401,-0.619433198381,-0.785425101215,-1.82456140351,-0.408906882591,-0.168690958165,-1.47503373819,-0.933873144399,-0.697705802969,-1.25910931174,0.00134952766532,-0.611336032389,-1.54251012146,-1.30499325236,-0.566801619433,-0.614035087719,-2.51417004049,-1.48313090418,-0.597840755735
-0.613275613276,-0.663780663781,-0.658008658009,-0.780663780664,-1.62337662338,-0.415584415584,-0.122655122655,-1.48629148629,-0.923520923521,-0.571428571429,-1.16883116883,-0.010101010101,-0.522366522367,-1.43867243867,-1.41414141414,-0.613275613276,-0.606060606061,-2.47474747475,-1.34920634921,-0.500721500722
-0.512531328321,-0.464912280702,-0.563909774436,-0.729323308271,-1.79824561404,-0.308270676692,-0.125313283208,-1.35338345865,-0.750626566416,-0.695488721805,-1.25187969925,0.0413533834586,-0.538847117794,-1.44235588972,-1.16666666667,-0.510025062657,-0.551378446115,-2.39598997494,-1.33709273183,-0.601503759398
-0.32,-0.237894736842,-0.48,-0.651578947368,-2.02315789474,-0.147368421053,0.0305263157895,-1.16526315789,-0.883157894737,-0.855789473684,-1.34526315789,0.269473684211,-0.742105263158,-1.64421052632,-0.74,-0.381052631579,-0.468421052632,-2.53789473684,-1.54842105263,-0.663157894737
-0.382284382284,-0.335664335664,-0.525641025641,-0.716783216783,-1.92074592075,-0.208624708625,-0.0909090909091,-1.20396270396,-0.912587412587,-0.806526806527,-1.31468531469,0.11655011655,-0.656177156177,-1.51165501166,-0.913752913753,-0.447552447552,-0.505827505828,-2.4324009324,-1.41258741259,-0.643356643357
-0.524296675192,-0.496163682864,-0.621483375959,-0.75831202046,-1.85677749361,-0.317135549872,-0.0971867007673,-1.38874680307,-0.875959079284,-0.727621483376,-1.2557544757,0.0920716112532,-0.649616368286,-1.5716112532,-1.12531969309,-0.537084398977,-0.574168797954,-2.4820971867,-1.50255754476,-0.590792838875
-0.634146341463,-0.785365853659,-0.747967479675,-0.957723577236,-1.5674796748,-0.559349593496,-0.326829268293,-1.59024390244,-1.02601626016,-0.541463414634,-1.12682926829,-0.20487804878,-0.487804878049,-1.4243902439,-1.66504065041,-0.678048780488,-0.653658536585,-2.60975609756,-1.40325203252,-0.525203252033
-0.710823909532,-0.807754442649,-0.823909531502,-1.00807754443,-1.59127625202,-0.604200323102,-0.348949919225,-1.5928917609,-1.01938610662,-0.529886914378,-1.18416801292,-0.205169628433,-0.571890145396,-1.52180936995,-1.647819063,-0.744749596123,-0.659127625202,-2.77867528271,-1.4830371567,-0.568659127625
-0.572222222222,-0.593055555556,-0.669444444444,-0.8375,-1.74583333333,-0.429166666667,-0.152777777778,-1.49861111111,-0.881944444444,-0.701388888889,-1.24861111111,0.0402777777778,-0.576388888889,-1.57361111111,-1.34444444444,-0.5875,-0.65,-2.61388888889,-1.45138888889,-0.636111111111
-0.35490605428,-0.276617954071,-0.410229645094,-0.635699373695,-1.92588726514,-0.141962421712,-0.017745302714,-1.14196242171,-0.762004175365,-0.814196242171,-1.30584551148,0.172233820459,-0.651356993737,-1.4624217119,-0.777661795407,-0.349686847599,-0.454070981211,-2.30793319415,-1.38204592902,-0.657620041754
-0.619519094767,-0.715700141443,-0.622347949081,-0.841584158416,-1.62942008487,-0.461103253182,-0.171145685997,-1.5261669024,-0.797736916549,-0.60396039604,-1.20509193777,-0.0565770862801,-0.521923620934,-1.44554455446,-1.44695898161,-0.620933521924,-0.657708628006,-2.50919377652,-1.30551626591,-0.567185289958
-0.661237785016,-0.802931596091,-0.833876221498,-0.921824104235,-1.5,-0.543973941368,-0.258957654723,-1.58469055375,-1.01954397394,-0.555374592834,-1.15635179153,-0.208469055375,-0.473941368078,-1.51140065147,-1.61889250814,-0.732899022801,-0.625407166124,-2.57491856678,-1.42182410423,-0.526058631922
-0.925714285714,-0.371428571429,-0.794285714286,-0.994285714286,-2.54285714286,-0.268571428571,-0.474285714286,-1.69714285714,-0.737142857143,-0.754285714286,-1.25142857143,0.125714285714,-0.0685714285714,-1.53142857143,-1.42285714286,-0.8,-0.685714285714,-2.42857142857,-1.32,-0.754285714286
-0.892655367232,-0.412429378531,-0.74011299435,-1.01694915254,-2.54237288136,-0.254237288136,-0.587570621469,-1.76836158192,-0.779661016949,-0.909604519774,-1.21468926554,0.0338983050847,-0.124293785311,-1.54237288136,-1.58192090395,-0.774011299435,-0.796610169492,-2.50282485876,-1.35593220339,-0.779661016949
-0.895953757225,-0.479768786127,-0.919075144509,-1.15606936416,-2.66473988439,-0.323699421965,-0.566473988439,-1.76878612717,-1.0289017341,-0.890173410405,-1.28323699422,0.0404624277457,-0.190751445087,-1.63005780347,-1.76878612717,-0.872832369942,-0.832369942197,-2.56647398844,-1.50867052023,-0.763005780347
-0.72641509434,-0.216981132075,-0.674528301887,-0.731132075472,-2.77830188679,-0.00943396226415,-0.179245283019,-1.58490566038,-1.05660377358,-1.12735849057,-1.46226415094,0.495283018868,-0.551886792453,-1.95754716981,-1.27830188679,-0.608490566038,-0.688679245283,-2.84433962264,-1.72641509434,-0.933962264151
-0.701492537313,-0.154228855721,-0.910447761194,-1.1144278607,-2.50248756219,-0.223880597015,-0.517412935323,-1.75124378109,-0.955223880597,-0.900497512438,-1.17412935323,0.109452736318,-0.303482587065,-1.51741293532,-1.26865671642,-0.731343283582,-0.726368159204,-2.77611940299,-1.49751243781,-0.776119402985
-0.708542713568,-0.175879396985,-0.718592964824,-0.964824120603,-2.8040201005,-0.0603015075377,-0.276381909548,-1.73366834171,-0.964824120603,-1.17587939698,-1.37688442211,0.407035175879,-0.427135678392,-1.88442211055,-1.42713567839,-0.708542713568,-0.798994974874,-2.76381909548,-1.61809045226,-0.954773869347
-0.931428571429,-0.571428571429,-0.925714285714,-1.13714285714,-2.76,-0.308571428571,-0.685714285714,-1.88571428571,-0.954285714286,-0.811428571429,-1.26285714286,-0.0228571428571,-0.171428571429,-1.62285714286,-1.69142857143,-0.891428571429,-0.828571428571,-2.62857142857,-1.49142857143,-0.811428571429
-0.908108108108,-0.416216216216,-0.827027027027,-1.03783783784,-2.63783783784,-0.194594594595,-0.556756756757,-1.85945945946,-0.827027027027,-0.967567567568,-1.19459459459,0.027027027027,-0.216216216216,-1.52432432432,-1.65945945946,-0.827027027027,-0.837837837838,-2.67027027027,-1.42702702703,-0.783783783784
-0.894444444444,-0.288888888889,-0.866666666667,-1.07777777778,-2.56111111111,-0.261111111111,-0.65,-1.8,-0.738888888889,-0.822222222222,-1.15555555556,0.0222222222222,-0.144444444444,-1.57777777778,-1.57222222222,-0.861111111111,-0.811111111111,-2.54444444444,-1.28333333333,-0.772222222222
-0.932584269663,-0.337078651685,-0.848314606742,-0.938202247191,-2.64606741573,-0.292134831461,-0.511235955056,-1.77528089888,-1.04494382022,-0.926966292135,-1.28651685393,0.219101123596,-0.258426966292,-1.69662921348,-1.5393258427,-0.848314606742,-0.814606741573,-2.78651685393,-1.59550561798,-0.859550561798
-0.789915966387,-1.16806722689,-1.05882352941,-0.983193277311,-3.23529411765,-0.361344537815,-0.0840336134454,-1.87394957983,-1.49579831933,-1.19327731092,-1.38655462185,-0.613445378151,-1.18487394958,-1.78151260504,-1.7731092437,-0.529411764706,-0.159663865546,-2.52100840336,-1.40336134454,-0.764705882353
-0.975609756098,-0.951219512195,-0.926829268293,-0.993902439024,-1.67682926829,-0.84756097561,-0.585365853659,-1.81097560976,-0.762195121951,-1.2012195122,-1.5487804878,-0.542682926829,-0.939024390244,-1.42682926829,-1.58536585366,-1.10365853659,-0.823170731707,-2.01219512195,-1.10975609756,-1.03048780488
-0.673981191223,-3.00313479624,-1.95297805643,-2.18181818182,-4.01880877743,-2.47021943574,-2.76489028213,-1.99373040752,-3.13479623824,-2.47648902821,-2.94984326019,-2.85579937304,-2.76175548589,-3.57993730408,-3.21003134796,-1.16300940439,-1.4670846395,-4.05329153605,-2.60188087774,-1.87460815047
-0.649831649832,-2.16498316498,-2.51515151515,-2.30303030303,-2.91582491582,-2.07744107744,-1.98653198653,-2.79124579125,-2.3468013468,-1.67676767677,-1.42760942761,-2.21885521886,-1.47811447811,-2.69696969697,-3.78787878788,-1.73063973064,-1.80471380471,-4.06734006734,-2.45117845118,-1.92592592593
-0.856617647059,-2.51838235294,-2.71691176471,-2.59926470588,-3.11397058824,-2.19852941176,-2.15808823529,-3.02573529412,-2.52941176471,-1.86397058824,-1.57352941176,-2.38602941176,-1.64338235294,-2.90441176471,-3.96323529412,-1.87867647059,-1.96691176471,-4.25367647059,-2.76470588235,-2.01470588235
-0.432601880878,-0.830721003135,-0.683385579937,-1.21943573668,-0.134796238245,-0.793103448276,-0.987460815047,-1.23197492163,-0.269592476489,-0.416927899687,-1.00626959248,-0.858934169279,0.0,-0.993730407524,-1.66144200627,-0.564263322884,-0.617554858934,-1.36990595611,-0.608150470219,-0.48275862069
-0.429467084639,-0.905956112853,-0.667711598746,-1.13793103448,-0.131661442006,-0.843260188088,-0.990595611285,-1.11912225705,-0.300940438871,-0.58934169279,-1.16300940439,-0.905956112853,-0.0532915360502,-1.00626959248,-1.66144200627,-0.539184952978,-0.617554858934,-1.33228840125,-0.733542319749,-0.633228840125
-1.24884792627,-1.40092165899,-1.52534562212,-1.70046082949,-1.80184331797,-1.18894009217,-1.18433179724,-2.48847926267,-1.39170506912,-1.3732718894,-1.52995391705,-1.08755760369,-1.34101382488,-2.21198156682,-2.63133640553,-1.35944700461,-1.4331797235,-3.15668202765,-2.15207373272,-1.46082949309
-1.17674418605,-1.34418604651,-1.43720930233,-1.61860465116,-1.61860465116,-1.10697674419,-1.15348837209,-2.33023255814,-1.26976744186,-1.2976744186,-1.46976744186,-1.1023255814,-1.12558139535,-2.02325581395,-2.4976744186,-1.27441860465,-1.36744186047,-2.79069767442,-2.04651162791,-1.35348837209
-1.27230046948,-1.45070422535,-1.61502347418,-1.7558685446,-1.94366197183,-1.19718309859,-1.220657277,-2.52112676056,-1.50704225352,-1.27699530516,-1.53521126761,-1.07511737089,-1.3896713615,-2.20657276995,-2.59624413146,-1.40375586854,-1.50704225352,-3.09389671362,-2.15492957746,-1.32863849765
-1.35046728972,-1.5046728972,-1.59345794393,-1.83177570093,-2.2523364486,-1.29439252336,-1.28971962617,-2.59813084112,-1.56074766355,-1.3691588785,-1.5046728972,-1.21028037383,-1.29439252336,-2.30373831776,-2.84112149533,-1.53738317757,-1.57476635514,-3.32242990654,-2.39719626168,-1.33177570093
-1.30373831776,-1.50934579439,-1.65887850467,-1.81775700935,-2.09813084112,-1.2523364486,-1.23831775701,-2.7523364486,-1.54672897196,-1.34579439252,-1.52336448598,-1.1214953271,-1.31308411215,-2.20560747664,-2.69158878505,-1.51401869159,-1.57943925234,-3.42990654206,-2.40186915888,-1.3785046729
-1.2511627907,-1.38604651163,-1.46046511628,-1.62790697674,-1.88372093023,-1.33488372093,-1.12558139535,-2.58139534884,-1.4,-1.30697674419,-1.5023255814,-1.04186046512,-1.28837209302,-2.20930232558,-2.57674418605,-1.4511627907,-1.46976744186,-3.13023255814,-2.21860465116,-1.19534883721
-1.21596244131,-1.21596244131,-1.51643192488,-1.65727699531,-1.92018779343,-1.14084507042,-1.12676056338,-2.41314553991,-1.44600938967,-1.29577464789,-1.47417840376,-1.05164319249,-1.25352112676,-2.2441314554,-2.65727699531,-1.33802816901,-1.46009389671,-2.96244131455,-2.18779342723,-1.30516431925
-0.156488549618,-0.198473282443,-2.04961832061,-0.927480916031,-1.89694656489,-1.20229007634,-0.961832061069,-1.49236641221,-0.358778625954,-1.50381679389,-0.912213740458,-2.01145038168,-1.14122137405,-1.36641221374,-1.06488549618,-1.33969465649,-1.0534351145,-0.534351145038,-1.22900763359,-1.12595419847
-0.323899371069,-0.883647798742,-0.625786163522,-0.987421383648,-0.11320754717,-0.610062893082,-0.75786163522,-1.22327044025,-0.374213836478,-0.433962264151,-1.01257861635,-0.716981132075,-0.0062893081761,-0.962264150943,-1.2893081761,-0.528301886792,-0.446540880503,-1.48427672956,-0.701257861635,-0.474842767296
-0.39375,-0.93125,-0.5875,-0.934375,-0.0875,-0.571875,-0.84375,-1.215625,-0.340625,-0.409375,-1.053125,-0.771875,-0.053125,-1.028125,-1.30625,-0.528125,-0.4875,-1.534375,-0.7375,-0.55
-0.396284829721,-0.882352941176,-0.544891640867,-0.996904024768,-0.157894736842,-0.575851393189,-0.801857585139,-1.21671826625,-0.433436532508,-0.538699690402,-1.13931888545,-0.665634674923,-0.207430340557,-0.97213622291,-1.42414860681,-0.489164086687,-0.49226006192,-1.43962848297,-0.665634674923,-0.585139318885
-0.330601092896,-0.644808743169,-0.762295081967,-0.939890710383,-0.172131147541,-0.601092896175,-0.674863387978,-0.939890710383,-0.210382513661,-0.587431693989,-1.01639344262,-0.628415300546,0.0191256830601,-0.896174863388,-1.1174863388,-0.568306010929,-0.333333333333,-0.893442622951,-0.573770491803,-0.560109289617
-0.280653950954,-0.711171662125,-0.768392370572,-0.91553133515,-0.471389645777,-0.637602179837,-0.621253405995,-0.926430517711,-0.286103542234,-0.656675749319,-1.09536784741,-0.765667574932,-0.277929155313,-1.0,-1.40054495913,-0.569482288828,-0.460490463215,-1.03269754768,-0.67029972752,-0.629427792916
-0.312328767123,-0.619178082192,-0.756164383562,-0.912328767123,-0.194520547945,-0.635616438356,-0.679452054795,-0.904109589041,-0.041095890411,-0.734246575342,-1.09863013699,-0.767123287671,-0.0958904109589,-0.931506849315,-1.12602739726,-0.545205479452,-0.402739726027,-0.81095890411,-0.6,-0.52602739726
-0.288515406162,-0.588235294118,-0.770308123249,-0.871148459384,-0.134453781513,-0.627450980392,-0.574229691877,-0.960784313725,-0.182072829132,-0.669467787115,-1.0,-0.75350140056,-0.106442577031,-0.896358543417,-1.08403361345,-0.543417366947,-0.386554621849,-1.01400560224,-0.571428571429,-0.577030812325
-0.371014492754,-0.597101449275,-0.808695652174,-0.921739130435,-0.115942028986,-0.573913043478,-0.617391304348,-0.95652173913,-0.00579710144928,-0.634782608696,-1.00289855072,-0.747826086957,0.0202898550725,-0.904347826087,-1.13623188406,-0.623188405797,-0.44347826087,-0.765217391304,-0.504347826087,-0.565217391304
-0.566110397946,-0.578947368421,-0.648267008986,-0.758664955071,-1.4621309371,-0.483953786906,-0.440308087291,-1.37869062901,-0.410783055199,-0.489088575096,-0.865211810013,-0.489088575096,-0.202824133504,-0.985879332478,-1.08344030809,-0.522464698331,-0.578947368421,-1.93453145058,-0.803594351733,-0.580231065469
-0.530817610063,-0.606289308176,-0.632704402516,-0.704402515723,-1.46163522013,-0.501886792453,-0.413836477987,-1.39874213836,-0.379874213836,-0.418867924528,-0.788679245283,-0.459119496855,-0.177358490566,-1.01509433962,-0.930817610063,-0.493081761006,-0.586163522013,-1.90943396226,-0.750943396226,-0.568553459119
-1.83333333333,-2.36178861789,-2.75203252033,-2.85772357724,-3.88617886179,-2.26829268293,-2.27235772358,-4.00406504065,-2.4837398374,-1.59349593496,-1.84146341463,-2.09756097561,-2.28048780488,-2.89024390244,-4.14634146341,-2.29268292683,-2.26016260163,-5.02845528455,-2.90243902439,-1.84959349593
-0.40396039604,-0.415841584158,-0.914851485149,-0.845544554455,-0.879207920792,-0.546534653465,-0.728712871287,-1.40396039604,0.0514851485149,-1.30495049505,-1.13069306931,-1.0099009901,-0.59801980198,-0.790099009901,-1.20594059406,-0.851485148515,-0.974257425743,-0.506930693069,-0.49702970297,-1.32079207921
-0.563157894737,-1.74210526316,-1.82631578947,-2.14473684211,-1.81315789474,-1.69210526316,-2.01052631579,-1.97631578947,-1.19736842105,-1.77894736842,-1.58157894737,-2.29210526316,-1.35789473684,-1.95,-2.44473684211,-1.03421052632,-0.994736842105,-2.73684210526,-2.05526315789,-1.53421052632
-0.4,-0.7525,-0.6725,-0.6725,-1.17,-0.5825,-0.5875,-1.1875,-0.5725,-0.7425,-1.0025,-0.495,-0.715,-1.0725,-1.3175,-0.3425,-0.395,-2.16,-0.855,-0.735
-0.415143603133,-0.830287206266,-0.678851174935,-0.825065274151,-1.27937336815,-0.56135770235,-0.613577023499,-1.26631853786,-0.66318537859,-0.738903394256,-0.994778067885,-0.522193211488,-0.689295039164,-1.18537859008,-1.38120104439,-0.415143603133,-0.420365535248,-2.23498694517,-0.869451697128,-0.744125326371
-0.476063829787,-0.779255319149,-0.702127659574,-0.781914893617,-1.125,-0.606382978723,-0.579787234043,-1.31382978723,-0.686170212766,-0.731382978723,-1.02925531915,-0.489361702128,-0.691489361702,-1.12234042553,-1.36968085106,-0.449468085106,-0.446808510638,-2.1914893617,-0.835106382979,-0.702127659574
-1.83161512027,-2.21993127148,-2.43642611684,-3.2852233677,-3.63573883162,-1.79381443299,-2.03092783505,-4.0824742268,-1.79725085911,-1.38144329897,-1.53951890034,-2.05154639175,-1.72852233677,-2.46048109966,-4.0412371134,-1.7147766323,-1.75257731959,-4.78694158076,-2.47422680412,-1.9175257732
-0.3,-1.35128205128,-2.55128205128,-2.15128205128,-2.72820512821,-2.02820512821,-1.96153846154,-1.55384615385,-1.24102564103,-2.00256410256,-1.77435897436,-2.68461538462,-1.78461538462,-2.22564102564,-2.53846153846,-1.48461538462,-1.33846153846,-2.32820512821,-2.36923076923,-1.29487179487
-0.451388888889,-2.55555555556,-2.36458333333,-2.75,-2.57986111111,-2.25694444444,-2.44444444444,-2.67361111111,-2.10763888889,-1.69444444444,-1.72916666667,-2.61111111111,-1.48611111111,-2.39583333333,-3.28125,-1.77083333333,-1.61458333333,-3.73263888889,-2.28819444444,-1.43402777778
-1.18644067797,-1.41888619855,-0.874092009685,-1.37046004843,-1.66585956416,-1.23728813559,-1.17917675545,-2.34382566586,-0.995157384988,-0.607748184019,-1.22760290557,-0.939467312349,-0.915254237288,-1.32687651332,-2.10653753027,-1.00484261501,-1.02421307506,-2.0799031477,-0.883777239709,-1.15738498789
-0.921568627451,-1.10695187166,-0.787878787879,-0.814616755793,-1.73440285205,-0.989304812834,-1.04634581105,-1.54545454545,-0.495543672014,-1.32085561497,-1.44385026738,-1.2192513369,-0.668449197861,-1.09982174688,-1.54367201426,-0.97504456328,-0.941176470588,-1.04099821747,-0.595365418895,-1.33333333333
-0.97153024911,-1.06049822064,-0.855871886121,-0.79359430605,-1.75978647687,-0.996441281139,-1.04804270463,-1.69572953737,-0.548042704626,-1.27224199288,-1.4590747331,-1.24021352313,-0.64590747331,-1.1334519573,-1.64056939502,-1.05693950178,-0.967971530249,-0.905693950178,-0.551601423488,-1.35053380783
-0.938775510204,-0.795918367347,-1.89115646259,-2.04081632653,-2.95238095238,-1.0612244898,-1.36734693878,-3.00680272109,-1.52380952381,-1.77551020408,-1.26530612245,-1.48299319728,-0.979591836735,-2.96598639456,-3.2380952381,-1.47619047619,-1.31972789116,-4.19047619048,-2.8843537415,-1.78231292517
-0.379220779221,-0.820779220779,-0.379220779221,-0.92987012987,-1.82597402597,-0.433766233766,-0.787012987013,-0.922077922078,-0.509090909091,-0.864935064935,-1.0961038961,-0.976623376623,-0.555844155844,-0.587012987013,-0.864935064935,-0.290909090909,-0.194805194805,-1.73246753247,-0.906493506494,-0.654545454545
-0.408163265306,-0.81887755102,-0.341836734694,-0.915816326531,-1.88520408163,-0.364795918367,-0.798469387755,-1.03316326531,-0.530612244898,-0.885204081633,-1.0612244898,-0.936224489796,-0.505102040816,-0.663265306122,-0.829081632653,-0.262755102041,-0.242346938776,-1.71173469388,-0.892857142857,-0.614795918367
-0.533197139939,-0.456588355465,-0.899897854954,-1.15219611849,-3.10520939734,0.0786516853933,0.137895812053,-2.3013278856,-1.19611848825,-1.14708886619,-1.05209397344,-0.32277834525,-1.21961184883,-2.22880490296,-3.04187946885,-0.905005107252,-1.05209397344,-3.05924412666,-1.9948927477,-1.44228804903
-0.591649694501,-0.498981670061,-0.932790224033,-1.19857433809,-3.1099796334,-0.0071283095723,0.0702647657841,-2.32790224033,-1.22810590631,-1.18940936864,-1.11303462322,-0.413441955193,-1.19551934827,-2.23421588595,-3.09877800407,-0.929735234216,-1.10488798371,-3.15885947047,-2.0600814664,-1.49592668024
-0.293023255814,-0.837209302326,-1.07906976744,-1.08837209302,-0.879069767442,-0.818604651163,-0.748837209302,-1.33023255814,-0.395348837209,-1.02790697674,-1.19069767442,-1.11627906977,-0.693023255814,-1.46511627907,-1.43720930233,-0.66976744186,-0.576744186047,-1.69302325581,-1.13953488372,-0.725581395349
-0.353773584906,-0.816037735849,-1.02830188679,-1.13679245283,-0.882075471698,-0.783018867925,-0.792452830189,-1.25943396226,-0.400943396226,-1.01886792453,-1.07075471698,-1.15094339623,-0.603773584906,-1.3820754717,-1.25471698113,-0.702830188679,-0.570754716981,-1.52358490566,-1.11320754717,-0.745283018868
-0.358139534884,-0.711627906977,-0.995348837209,-1.11627906977,-0.697674418605,-0.688372093023,-0.683720930233,-1.27441860465,-0.488372093023,-0.888372093023,-1.00465116279,-1.06511627907,-0.576744186047,-1.42790697674,-1.32093023256,-0.623255813953,-0.520930232558,-1.68372093023,-1.1023255814,-0.697674418605
-0.539101497504,-0.860232945092,-0.547420965058,-0.57071547421,-1.64725457571,-0.381031613977,-0.206322795341,-1.75207986689,-0.294509151414,-0.946755407654,-0.986688851913,-0.532445923461,-0.302828618968,-0.590682196339,-1.97337770383,-0.617304492512,-0.698835274542,-1.27953410982,-0.0931780366057,-1.19800332779
-0.679287305122,-1.00890868597,-0.674832962138,-0.835189309577,-1.84409799555,-0.694877505568,-0.786191536748,-1.78841870824,-0.88864142539,-1.36971046771,-1.22494432071,-0.632516703786,-0.661469933185,-1.2583518931,-1.76391982183,-0.619153674833,-0.541202672606,-2.13363028953,-0.88864142539,-1.16703786192
-0.921725239617,-1.48083067093,-0.813099041534,-1.18530351438,-3.23961661342,-1.05431309904,-1.13897763578,-2.33706070288,-1.24121405751,-1.35782747604,-1.54952076677,-1.11501597444,-0.830670926518,-1.47124600639,-2.39776357827,-0.988817891374,-1.04792332268,-2.04632587859,-0.950479233227,-1.51437699681
-0.346341463415,-0.946341463415,-1.04146341463,-1.0243902439,-0.734146341463,-1.03414634146,-0.663414634146,-1.12926829268,-0.39756097561,-0.651219512195,-1.25609756098,-1.00975609756,-0.456097560976,-0.956097560976,-1.40243902439,-0.89512195122,-0.617073170732,-1.26829268293,-0.909756097561,-0.687804878049
-0.426150121065,-0.927360774818,-0.917675544794,-0.927360774818,-0.636803874092,-0.888619854722,-0.549636803874,-1.17675544794,-0.266343825666,-0.566585956416,-1.21791767554,-0.927360774818,-0.295399515738,-0.864406779661,-1.35351089588,-0.910411622276,-0.651331719128,-1.26150121065,-0.779661016949,-0.73607748184
-0.355176933159,-0.652686762779,-0.947575360419,-0.549148099607,-2.02228047182,-0.737876802097,-0.878112712975,-1.15596330275,-0.499344692005,-1.2372214941,-1.14547837484,-1.28833551769,-0.771952817824,-1.0249017038,-0.656618610747,-0.707732634338,-0.3250327654,-0.824377457405,-0.668414154653,-0.897771952818
-1.09243697479,-1.10504201681,-1.15546218487,-1.3487394958,-0.63025210084,-1.22268907563,-1.08823529412,-2.14285714286,-0.756302521008,-0.915966386555,-1.31092436975,-0.852941176471,-0.747899159664,-1.11764705882,-1.9243697479,-1.31092436975,-1.13025210084,-1.44957983193,-0.764705882353,-1.32352941176
