nmbroto_0,nmbroto_1,nmbroto_2,nmbroto_3,nmbroto_4,nmbroto_5,nmbroto_6,nmbroto_7,nmbroto_8,nmbroto_9,nmbroto_10,nmbroto_11,nmbroto_12,nmbroto_13,nmbroto_14,nmbroto_15,nmbroto_16,nmbroto_17,nmbroto_18,nmbroto_19,nmbroto_20,nmbroto_21,nmbroto_22,nmbroto_23,nmbroto_24,nmbroto_25,nmbroto_26,nmbroto_27,nmbroto_28,nmbroto_29,nmbroto_30,nmbroto_31,nmbroto_32,nmbroto_33,nmbroto_34,nmbroto_35,nmbroto_36,nmbroto_37,nmbroto_38,nmbroto_39,nmbroto_40,nmbroto_41,nmbroto_42,nmbroto_43,nmbroto_44,nmbroto_45,nmbroto_46,nmbroto_47,nmbroto_48,nmbroto_49,nmbroto_50,nmbroto_51,nmbroto_52,nmbroto_53,nmbroto_54,nmbroto_55,nmbroto_56,nmbroto_57,nmbroto_58,nmbroto_59,nmbroto_60,nmbroto_61,nmbroto_62,nmbroto_63,nmbroto_64,nmbroto_65,nmbroto_66,nmbroto_67,nmbroto_68,nmbroto_69,nmbroto_70,nmbroto_71,nmbroto_72,nmbroto_73,nmbroto_74,nmbroto_75,nmbroto_76,nmbroto_77,nmbroto_78,nmbroto_79
-0.0208737544431,-0.23662012833,-0.0261537664611,0.0367036576254,-5.20071314008e-05,-0.140208092321,0.0425223001472,-0.0174737908867,-0.0440464516198,0.00484250780917,0.0618107523529,0.0276333082967,0.117543317271,0.0413016435537,0.0346046586631,0.0687583110331,0.0426063697106,0.0710049032633,0.157455710416,0.0421316765595,-0.0490129194598,-0.0146954490994,-0.0263048329228,-0.0182488726697,0.0190625398175,-0.00212840735073,0.0509836387998,-0.0173110692433,-0.0428480599983,-0.00152663747537,-0.0210221422417,0.0382844423805,-0.0018632659399,-0.00388169348307,0.0507850710057,0.0201541527122,0.116171872977,0.0494157116723,0.0154075072859,-0.0164592534824,-0.0527905465486,0.00276093238414,-0.0335280188784,-0.0291427939227,0.0192071163037,0.0250818392878,0.061458273101,-0.00144637648267,-0.0370578923713,-0.0242537221588,-0.0532140358928,-0.0256579360525,-0.028077125045,-0.028531394064,0.00871792565357,0.00151237351343,0.0573233175781,-0.0259213863982,-0.051594040312,-0.000668726222606,0.00650685719916,0.00294070471647,-0.0247479109473,-0.0538033057498,0.103013435487,0.0691903705519,0.0294679773595,0.0879392783188,-0.0866838031993,0.081089217392,0.0467224949605,-0.0250300585256,-0.0266539338596,0.0179555712321,0.0593433706309,0.0390210342043,0.00044660153612,0.0110664092908,-0.0213978789372,0.0294238717852
-0.0627467926739,-0.0451178974378,0.00733341184218,0.0988232196689,-0.0400696655731,0.0460919693749,0.0800598158934,0.00511831368356,0.0862318114292,0.0420192119585,-0.0927665259169,-0.0160930301508,0.0453245842995,0.0776650492268,-0.00912705807348,0.0496797437694,0.0255032238483,0.000482468590126,0.0951375309806,0.0467809843535,0.0830113023817,0.0437943000588,0.0464322850811,0.0979238691703,0.0503286080922,0.0947899181693,0.152103329923,0.109397764904,0.0531055930163,0.0419898925064,-0.0461640810296,0.0134245545206,0.0384234679744,-0.018688220554,-0.0231249056902,0.014876679486,0.00733134838155,0.0338452145918,0.0176962658004,0.0257149120884,0.0643164499477,0.00244099707494,0.0488525084736,0.0736994112523,0.0215647241413,0.0470689242096,0.142222090945,0.103286703527,0.0346018142543,0.0321840738925,0.0592992662468,-0.0141087606415,0.0204191208666,0.0890854027987,0.0121611110791,0.0372894537263,0.097945817817,0.0708035473986,0.0351052084198,0.0162560486617,0.0904031993448,-0.077144944283,0.0030329179435,-0.00802045111693,-0.0207428970124,-0.05131517962,-0.0202140824611,-0.0893322154464,0.0931846939153,0.0181047130645,-0.00246970037659,0.0949205842138,-0.0575861941165,0.0559689154455,0.042921447234,0.043462622729,-0.0331990789267,0.0566823822299,-0.0298346694472,0.0635598055728
-0.0524217665042,-0.0985660386301,0.00279726720594,-0.0664698504986,-0.049706030656,-0.0367407422411,0.0594615375966,-0.075459564508,0.0379699817462,0.0247698633736,0.0657448470581,0.0430782709024,0.0599066781784,0.000862546954214,0.0260405617056,-0.0249822798909,0.076183782612,-0.00323079734695,0.0307695080292,0.105764447113,0.0776069282254,0.0723368111282,0.107812767494,0.143276634602,0.097095894568,0.101985888712,0.0648669008445,0.155996065093,0.0917426811443,0.0825989691642,-0.029504782674,0.0509430095164,-0.00356907641636,-0.00128749145075,-0.0354335018693,0.01963934877,0.0587574138433,0.0314305079472,0.0603162469658,0.0367043994231,0.0704005957207,0.03595443706,0.0996703888003,0.15649238517,0.067089610866,0.0978401512889,0.0414164905734,0.138462414843,0.0578658712799,0.0498939244933,0.0294500981805,0.0141905872236,0.0729518574044,0.0988216517463,0.0263635841417,0.0610389615015,-0.00401352091108,0.075485825846,0.036107351906,0.0251534033285,-0.107295087179,-0.0247759446037,0.0646772625228,0.0341342764235,-0.0277022256968,0.0338087940059,-0.0632634696818,-0.0709923862136,0.0751027332485,-0.0248139194601,0.00358233770727,0.0409380273215,0.0616422424835,0.0420154712142,0.115537074564,0.0783172863036,0.00352981340854,0.0317064025911,0.0902599000751,0.0260291444646
-0.00885620108509,-0.165803608308,-0.0142861514207,-0.0274517469742,-0.0420064578343,-0.0775270893348,-0.105890809306,-0.0399837906621,0.122551405831,-0.0597079383186,-0.0152376048533,-0.00792781930497,0.0188701129068,0.00707362288985,0.0074693302059,0.0250127915543,-0.0304048704739,0.00296784275645,0.0847156041774,0.0317136934632,0.0809891944576,-0.00598781841657,0.0640593271379,0.0843855296204,0.00865614525352,0.0329006747069,0.0316084446397,0.0771281967622,0.0937235769185,-0.016998880692,-0.00820855340517,0.0224632646034,-0.013322346297,-0.0145137179969,-0.0177227910794,0.00632320155065,0.0224235097341,-0.0218644374342,0.0277028221091,-0.0525176836425,0.088015170919,0.00480953082243,0.0792380942283,0.1058103852,-0.0271748726306,0.0390928940524,0.0534727381578,0.0627913731398,0.0934610370217,-0.00906914592825,0.0630366224791,-0.0369090347595,0.0569231230005,0.0683577289474,-0.0345412149085,0.0257826210479,-0.0234468089465,0.0226865861156,0.0804746499917,-0.0838690617976,0.00487877778402,-0.0331163234567,0.144113929839,0.0147126053969,-0.0623003657849,0.0701703532079,-0.106259074121,-0.0596227468991,0.227364225911,-0.110817308062,-0.0105069990328,-0.0196750730676,0.0230214704766,0.00105655541844,0.0805563877442,-0.0411546740557,0.025796876464,0.0868687035421,0.0824285174379,-0.0961872514241
-0.00784640066042,-0.0405044343151,0.113942258128,-0.213816397774,-0.166115362347,-0.0280951059558,0.00978153014909,-0.16502714767,0.158132076385,0.00155125089008,0.0425232131518,0.0500211185338,0.0298755242884,-0.0260049494898,0.0456632209182,-0.00470857002562,0.113363252196,0.0287754525639,0.0711652778221,-0.0464441876817,0.043722450325,0.00811888477045,-0.0350617205852,-0.0405823461188,-0.071655981698,-0.0729495009831,-0.0327076824903,0.0363935411567,0.100633169945,0.0455176285614,0.0469333072674,-0.0559877914236,0.071161512818,-0.0404855320394,-0.0158551924985,-0.0504454470358,-0.0448047621116,-0.0246563470867,-0.0288490677492,-0.0121985296319,0.0283121650401,-0.0272533308101,-0.0210141118108,-0.0407640381795,-0.0823534736085,-0.0748540492495,-0.0439671634751,0.0249566625764,0.10092303627,0.0535656312289,0.0504427137251,-0.029035139907,-0.0350565759004,-0.0731872195876,-0.116306842577,-0.102667137136,-0.0606530051009,0.0150465679304,0.130585759505,0.0337913761593,0.0263533888324,0.0106569886639,0.00460849365688,0.0709405281686,-0.0341316704749,0.0355982326942,-0.00957137778601,-0.00235265885799,0.216969980507,0.0493374407856,0.0978764492412,0.00204801851883,0.0133296784479,0.0251241922627,-0.0358910920754,0.0314123009557,0.038300354552,0.11522530375,0.0142879452116,0.00470160708066
-0.0459180757409,-0.170444418775,0.0225302204041,0.0136989071926,0.017560233938,0.0397881528938,-0.0381494449101,0.012809005691,-0.0237020070881,0.0522638872555,-0.108705219487,0.0107442652732,0.0610857578812,0.0410435170006,0.0819513086828,0.0179903328702,0.118000124019,0.021712971326,0.000336489779961,0.10678023669,0.179809340042,0.146121688423,0.103471638388,0.154933523211,0.155523890817,0.218315989297,0.119113318102,0.0599549310636,0.0708734815608,0.152276057392,0.0614192708567,0.0329296719568,0.0796781859381,0.0999800768097,0.0560039041213,0.0293740556351,0.0850552875549,0.0919830956676,0.123264132063,0.154662065547,0.187702840137,0.171354849986,0.164304180199,0.135520406171,0.116477397278,0.205377239232,0.122679886249,0.0370864869898,0.0537038890065,0.166732807982,0.156410207267,0.0733927265842,0.0293111434468,0.136687629534,0.120295657942,0.203097221636,0.0336061406544,0.0213707994677,0.0555000772713,0.152699756633,0.177458024068,0.0518109425949,-0.0103505017786,-0.0746916133723,0.0461000311482,0.024458184836,-0.0622998083249,0.117193953495,0.224797606386,0.106676869035,-0.105147611069,0.0544551143268,-0.0298581777467,0.129412043189,-0.00158922256648,0.0404971351482,0.00711845882951,0.0336892749191,0.0765467852906,0.0358793600031
-0.0940293971614,-0.0339182852065,-0.0169187822787,0.0182465104141,-0.0525152485125,-0.0272854947762,-0.0177595739364,-0.0556196008938,0.0315949043337,-0.0285633284036,-0.00584769607398,-0.0284752091497,0.00761357673287,0.0146046037999,-0.0134333601559,0.00851632463256,0.00192450665142,0.0119885091253,0.0647907898328,-0.00169657770395,0.0298327302965,0.0467749870283,0.0642756752097,0.0431304955158,0.013348543855,0.0374178070989,0.0139740654185,-0.00395547176381,0.0557630495772,-0.000893781927341,-0.0322960329012,-0.00434273638788,0.0069888547064,5.36651463688e-05,-0.0373276771674,0.0164527871113,-0.0291061402572,0.0321896912714,-0.0123996391085,-0.00718536612812,0.00824358663529,0.0255161680868,0.0520869532402,0.0218666259708,-0.024897624716,0.0298676013518,-0.0041032318339,-0.00808017053997,0.0176557873605,-0.0284476646947,-0.0154661392827,0.00371702624323,0.0252912107757,0.0301720667096,-0.0260179505266,0.0102674642072,-0.0286966361273,-0.0371683846477,0.0093923138761,-0.0308362456998,-0.0447320509036,-0.0476277772831,0.00727056946616,-0.00174516929451,-0.0111257897314,0.0271913272369,-0.031655080376,-0.0182932259719,-0.0155765281968,0.00806033786727,0.0159605391829,0.00925280314265,0.0460208396004,0.0398171150525,0.0772341698267,0.0313976666252,0.0288074663404,0.0252474881235,0.0249177536083,0.0191950431797
-0.183224541123,-0.0231502173633,-0.0982138027883,-0.00797873453252,-0.0858889084349,0.0940490995474,-0.00323842472997,-0.0336350618018,-0.0388152613991,-0.0623291526324,-0.0200850739846,-0.0463428084235,0.0523972929927,-0.0365963773561,0.0509447444546,-0.00567843540244,0.121575781862,0.0897813230405,-0.0586925711158,-0.0829871702072,-0.103009342129,0.124455299471,-0.0798868523023,0.149313916534,0.0114971511511,0.175979418696,-0.0155215912085,0.181430695301,0.0242686398903,0.147569064913,-0.0418243441179,0.0279687489538,-0.0374798377961,0.0756751305107,0.0587999084757,-0.00315961266416,-0.0126107216913,0.013024496386,-0.0453282085618,0.0518840757653,-0.115844994051,0.0843089744711,-0.11751167954,0.20055144544,-0.00557466088898,0.142231787533,-0.0576569262023,0.202495424512,0.00820279944302,0.162057242856,-0.209991255594,0.108738160246,-0.15875444259,0.12152511754,-0.00788588166394,0.181347720689,-0.105588065665,0.142931965937,-0.0380595347812,0.0754710732686,-0.115444784341,-0.0307883449376,-0.192330961092,0.14231073291,0.0156975757995,0.00907274382446,-0.293960119363,0.0854806053809,-0.0659478338709,-0.16755911848,0.00271761601977,-0.037313192177,-0.00282745832749,0.0172531475267,-0.0175468759317,-0.0315489518794,-0.0108616364343,-0.0701853628637,0.0860010741575,0.0581356029313
-0.0777760929634,-0.175158795626,-0.0294819933426,-0.0154747376151,-0.179558203711,-0.0113832000367,0.20144834374,-0.0344883978154,-0.0853381224256,0.00156813798462,-0.00296241382991,0.00398702384785,0.0252885715798,0.0334469761845,-0.0693736739637,-0.0023581695365,0.0649814522869,-0.0313163780198,0.00739242898173,-0.0127224178801,0.0721453649656,0.163066641305,-0.0302454274868,0.0990496608237,-0.00396720241788,0.0691516519803,0.107993966357,0.166473365968,-0.0135175730389,0.199731027049,0.0803499774301,-0.000542203874183,-0.064054910066,0.010986986624,-0.0858900310496,0.0717394608435,0.0752851381023,-0.0335838248611,0.00224063077569,0.0125700262049,0.0470620192781,0.112243005454,-0.0489729795188,0.117853036725,-0.0654792672781,0.0557332037314,0.0561069516544,0.177472337691,-0.0591564429758,0.192358758866,0.0364330893029,0.0465822682156,-0.0957060974073,0.0816951886956,-0.123319350301,0.0197589378346,0.0402873362205,0.123689297871,-0.100718188359,0.154923425915,0.099719258222,-0.207935900266,-0.0698744281149,-0.0169103536293,-0.300019221127,-0.00100511124041,-0.151926990221,0.119410487173,-0.158722280866,-0.0373591835924,0.00396904420936,0.00819365474825,-0.0279405715042,-0.113608133446,-0.0291266035561,-0.00808141579835,0.0187673424598,0.0210331050612,0.00594153938778,0.00442589653575
-0.154983636891,-0.0997449554695,0.000700599836674,-0.0582266266598,-0.0857224869145,0.0476868392884,-0.0046609417195,0.0390880792821,0.0719917443886,-0.0853248078807,-0.0106414190648,0.0816930097135,0.0929710798835,-0.0679852826722,0.039561343658,0.0790921877916,-0.00230844571575,0.005670316958,-0.0340787556479,0.0164654237316,0.0269975358818,0.0286030822824,-0.00232595058857,0.135559207802,0.127812429945,0.0924909809465,0.0711127026016,0.172645626351,0.111134427832,0.139868054563,-0.0378497263084,0.0759236439605,0.00520955668159,0.0638761078231,-0.00124389862377,0.0520354989816,0.100005017168,0.0418154029999,-0.0174217145256,0.0413863207483,-0.0069462455431,-0.000768259335162,-0.0174443962546,0.116157066224,0.101801359547,0.0871730486507,0.0412112440439,0.144313355674,0.0785233368364,0.136769055948,-0.0449171348164,-0.087214213576,-0.0774318224898,0.0593532803524,0.103752016638,0.0358017051429,0.00685627494308,0.121402944985,0.0736511578742,0.0560974059658,0.0088128617136,-0.0342607090185,-0.204375620037,0.0155462112705,0.0606858126595,-0.0196394392461,-0.148543473542,0.149579410416,-0.0527737185486,-0.128094327578,-0.0432818586867,-0.0134351504771,-0.0314515267963,-0.00750779253292,-0.0139848559856,-0.0447920284756,-0.0466283961575,0.0563105241082,0.0512675829365,-0.0142357968344
