pse_pssm_0,pse_pssm_1,pse_pssm_2,pse_pssm_3,pse_pssm_4,pse_pssm_5,pse_pssm_6,pse_pssm_7,pse_pssm_8,pse_pssm_9,pse_pssm_10,pse_pssm_11,pse_pssm_12,pse_pssm_13,pse_pssm_14,pse_pssm_15,pse_pssm_16,pse_pssm_17,pse_pssm_18,pse_pssm_19,pse_pssm_20,pse_pssm_21,pse_pssm_22,pse_pssm_23,pse_pssm_24,pse_pssm_25,pse_pssm_26,pse_pssm_27,pse_pssm_28,pse_pssm_29,pse_pssm_30,pse_pssm_31,pse_pssm_32,pse_pssm_33,pse_pssm_34,pse_pssm_35,pse_pssm_36,pse_pssm_37,pse_pssm_38,pse_pssm_39
0.305264821526,0.29810652972,-0.119160516391,0.121815590674,-0.565255834834,0.0902419827858,0.214701019804,-0.251838033463,0.372455137505,-0.0508501394297,-0.0369589519538,-0.0509295307892,-0.00186182637045,-0.138657602976,-0.171456490897,0.00124201429314,0.0454702329491,-0.0590130341177,0.0370250065431,-0.0403403745799,0.93662184307,1.81820138886,1.27281458856,2.2501321177,1.84157806988,1.02288472365,1.7503341068,2.15885166382,1.58519533127,2.20833056206,2.22260022229,1.06254162761,1.38528463181,2.39411223613,2.6052387096,0.769049209028,0.667690672292,4.46335080457,1.89773241797,1.6201706492
0.481326798742,0.153096902674,-0.0123024720408,-0.0237454562471,-0.31601406038,0.234112845168,0.18644791411,-0.085709689084,0.176034049882,-0.137697040944,-0.133180381755,0.00575049510654,0.216322150274,-0.274084080211,-0.185953855254,0.21229106417,0.222929005959,-0.599884341438,-0.128245248004,0.00850539927196,1.34453062862,1.84766215016,1.2075566025,2.19899399656,2.27539598176,1.23809368523,1.75363804673,1.96685670702,2.02657826897,1.71597375805,1.57698752513,1.10279779534,1.58595110705,2.32536941987,2.09580368361,0.840841575429,0.927936565868,4.18093921193,1.74690635409,1.35230966228
0.240621352575,-0.0016152229417,-0.0572584286905,-0.0910501034258,0.0516195130057,0.100537788883,0.0904730293797,-0.2094166726,0.38859506863,-0.0426111710128,-0.195529380727,-0.011332943757,0.285297428432,-0.284469437219,-0.300471872023,0.133521763938,0.0983449549114,-0.129946715264,-0.0112764668573,-0.0540324852372,1.26498256524,1.58597762805,1.35637384112,2.09152325796,2.70724823012,1.12818521906,1.43334817347,2.16474989741,1.8424080785,1.9889326996,2.12914415482,1.38813026756,1.56322073549,1.86863479614,2.14773598777,0.996532807228,0.758172289703,4.58665004739,1.70595452555,1.31906291083
0.249336232094,0.024199622629,-0.00225035474554,-0.10726758173,0.11069296423,0.0780150222588,0.114070592712,-0.16736867952,0.409059407842,-0.0766809913277,-0.214821641226,-0.0511952870042,0.279640850045,-0.229531730498,-0.282532357875,0.119044532955,0.065681834868,-0.233613851643,-0.013972686815,-0.0705058972489,1.17955542663,1.57227182674,1.38241731181,2.04082009606,3.00804792056,1.155926349,1.4658966875,2.03146138144,1.9346050406,1.85087208706,2.07161734739,1.38551953111,1.55157176225,1.91043433907,1.95812047235,0.996789115309,0.810745485955,4.77062919009,1.81176993833,1.38119420967
-0.149468814143,0.0372948849132,0.281942135631,0.0599298248976,-0.322964603433,0.216459207559,0.367860046352,-0.648378545582,0.0827173401836,0.39707340776,0.0499725970687,0.506219356025,0.146887616246,0.039670429339,-0.735419852881,0.172827755334,0.109328692505,-0.915654820575,0.326053055722,-0.0223497129219,0.844267545783,1.56866126482,1.62657821188,2.30149580239,1.36141321106,1.09823705927,1.92635610537,1.75599771826,1.26525135333,2.97824026527,2.04049923354,1.77429316887,1.42419544594,2.2007918595,1.39347040936,0.910734003277,0.698972758563,0.913090500027,1.9853115374,1.96309313334
0.460002401781,-0.0516823082913,-0.10028502511,-0.175271010838,0.141697991581,0.0423498031634,-0.0456883879683,-0.151460358708,0.181677569828,0.100892841099,-0.119714195979,-0.079293941257,0.326591842691,-0.180159782063,-0.228222439141,0.0979793494705,0.162596516302,-0.418309370328,-0.10018975682,0.136488260587,1.25197973769,1.77221544325,1.48567354594,2.38798280124,2.47263603938,1.11426608933,1.67092900265,2.37557781852,1.59835565397,2.42962870223,2.04578879948,1.38155918974,1.7764980719,1.99655303542,2.72748744639,0.856881657124,0.882696840721,4.79810392328,1.59815500539,1.66453416577
0.193025386241,0.0400884598924,0.249444633781,0.0337639249812,-0.608465098084,0.149287504966,0.133236777592,-0.423308017732,0.136906406183,0.0272511154892,-0.0525690041043,0.121140816189,0.108404249789,-0.0995872347148,-0.444374860815,0.312967593959,0.370783473289,-0.401217620092,0.108159008591,0.0450624845978,1.2238646375,1.66440093,1.86092606733,2.32528596284,1.52597622782,1.14125686176,1.7718273595,1.75997906373,1.29129602106,2.21799665105,2.25326270989,1.55035026424,1.53683050497,2.52565848625,2.09744522688,1.14811532394,1.06579633669,2.83230300106,1.85118825594,1.74811242975
0.162392757362,0.0482933994903,-0.113767643232,-0.220468702033,0.115980244376,-0.0386655919851,-0.00364311225716,-0.326506916929,0.276854310715,0.0655097267816,-0.175861991294,0.0846618013882,0.222875714117,-0.0621786547347,-0.235265353777,0.0702675510637,0.0550377828615,-0.161218133363,0.133607357012,0.102095454439,1.1933640967,1.70159989948,1.2482222584,2.54554757041,2.08795393499,1.08751323836,1.71538982654,2.11748269295,1.32759750279,2.23394700253,1.98846761,1.22802584998,1.55828710451,2.01912736939,2.35291669501,0.855985674489,0.702533848725,5.02393689838,1.47187464162,1.53012713978
0.166313241257,0.0246207730618,-0.147829268694,-0.196738347628,0.0940115698257,0.00340299592883,0.0318251537038,-0.289749398359,0.245856667314,0.0691200327582,-0.124659888445,0.122483995728,0.221915717101,-0.0836817399264,-0.281707109942,0.0881938540293,0.0653265451432,-0.248927552377,0.144200052073,0.0960227074456,1.02454903798,1.88356561764,1.24606836778,2.51338687003,1.8493709235,0.889722768058,1.75059997379,2.32901713244,1.52134926807,2.24940762176,2.27254240407,1.3433785244,1.4837663074,2.09895611725,2.36350102687,0.883108188947,0.82780360527,4.33868636552,1.47234381668,1.65817187798
0.17366993547,0.0356359653454,-0.0833427609434,-0.189399228947,0.0972750242375,-0.0091935575664,0.0254399831192,-0.350348851562,0.308396224959,0.0759126339872,-0.188856012371,0.0661156811328,0.248697966188,-0.051093405993,-0.304244786082,0.0703771540241,0.0593101763636,-0.163277812062,0.107318911587,0.0716067591134,1.19930190007,1.52626015334,1.08598220566,2.60047457403,2.25964174384,1.00417190402,1.72738146386,1.9876876422,1.47259218638,2.29363990887,2.16348250031,1.32880800961,1.56734858932,1.96074212277,2.3904870127,0.837922061068,0.65705346097,4.61067766105,1.48172065527,1.67966591028
0.158273585445,0.0877600046933,-0.191951734954,-0.203366757076,0.0870711998973,-0.0401149105393,-0.0622876094371,-0.241229291888,0.289527070207,0.0904657267757,-0.12422175656,0.100810260574,0.21851220248,-0.131340340843,-0.19487820164,0.109082712479,0.0773501389327,-0.260631639581,0.1154706522,0.115698688834,1.20920925101,1.91270805717,0.987871391809,2.51825731401,2.13303201832,1.02495091773,1.50652915242,2.1959220448,1.12521226503,2.11273337895,2.21075989684,1.31340505533,1.38673776871,1.96879885292,2.14422462829,0.778515331672,0.706068841566,4.99414596846,1.33165163843,1.61598126589
0.21947901707,0.0375258963655,-0.110494739079,-0.114472849141,0.0368490032315,0.0323073133467,0.0104119519046,-0.298422065705,0.265632640808,0.0342979147836,-0.211771401113,0.105961840569,0.239034713886,-0.0521441715441,-0.265613585363,0.0733968459807,0.0546355786081,-0.217704405883,0.0776528361921,0.0834376650837,1.25124299376,1.68947366146,1.15809395187,2.67639139399,2.46935013218,0.835142921112,1.72256297534,2.35553806174,1.40802983993,2.21995567731,1.88202289727,1.42125229005,1.29114890603,1.88659222707,2.22193057362,0.815198829611,0.658516907082,5.11144534739,1.45918771622,1.56489068114
0.204562145562,0.0801027567807,-0.165517173635,-0.195297133592,0.0725156291961,-0.00756690262505,0.0336767333624,-0.292332529315,0.225191883592,0.100044986071,-0.0943868684725,0.133477869532,0.197009950334,-0.0993539724099,-0.224041865512,0.052612518049,0.0493404989038,-0.281786302185,0.0884110051221,0.123336771242,1.26259712217,1.79437776944,0.967227227093,2.53883087441,1.82958848194,0.92346948386,1.66040188063,2.33919627998,1.22573256001,2.2649308295,2.08573175356,1.48605839879,1.61778343671,1.78536519049,2.34662657095,0.927208073919,0.766986957066,3.9798183686,1.56523268969,1.75648076718
