rpssm_0,rpssm_1,rpssm_2,rpssm_3,rpssm_4,rpssm_5,rpssm_6,rpssm_7,rpssm_8,rpssm_9,rpssm_10,rpssm_11,rpssm_12,rpssm_13,rpssm_14,rpssm_15,rpssm_16,rpssm_17,rpssm_18,rpssm_19,rpssm_20,rpssm_21,rpssm_22,rpssm_23,rpssm_24,rpssm_25,rpssm_26,rpssm_27,rpssm_28,rpssm_29,rpssm_30,rpssm_31,rpssm_32,rpssm_33,rpssm_34,rpssm_35,rpssm_36,rpssm_37,rpssm_38,rpssm_39,rpssm_40,rpssm_41,rpssm_42,rpssm_43,rpssm_44,rpssm_45,rpssm_46,rpssm_47,rpssm_48,rpssm_49,rpssm_50,rpssm_51,rpssm_52,rpssm_53,rpssm_54,rpssm_55,rpssm_56,rpssm_57,rpssm_58,rpssm_59,rpssm_60,rpssm_61,rpssm_62,rpssm_63,rpssm_64,rpssm_65,rpssm_66,rpssm_67,rpssm_68,rpssm_69,rpssm_70,rpssm_71,rpssm_72,rpssm_73,rpssm_74,rpssm_75,rpssm_76,rpssm_77,rpssm_78,rpssm_79,rpssm_80,rpssm_81,rpssm_82,rpssm_83,rpssm_84,rpssm_85,rpssm_86,rpssm_87,rpssm_88,rpssm_89,rpssm_90,rpssm_91,rpssm_92,rpssm_93,rpssm_94,rpssm_95,rpssm_96,rpssm_97,rpssm_98,rpssm_99,rpssm_100,rpssm_101,rpssm_102,rpssm_103,rpssm_104,rpssm_105,rpssm_106,rpssm_107,rpssm_108,rpssm_109
7.44886099489,6.4455195258,6.8059623431,4.46338912134,6.02109483961,6.66410971641,7.00488145049,6.6429567643,7.13423988842,8.48152022315,7.09518828452,5.86218619247,6.22437238494,3.63145048815,5.12186192469,5.7419804742,5.41213389121,6.39958158996,6.65062761506,8.36820083682,7.44482217573,6.61715481172,6.79105648536,4.00200488145,5.63572175732,6.26664923291,5.97620292887,6.78059623431,6.77118200837,8.21783472803,4.69723384472,3.79861111111,4.3180497443,2.13877266388,3.62662715016,3.88435611344,4.25092980009,5.27533705253,5.23314737331,5.84960483496,6.14417712692,5.27275104603,5.77928870293,3.63267085077,4.77615062762,5.09431659693,5.51673640167,6.81014644351,6.44926778243,6.75575313808,6.44467689447,5.80221408647,6.48483263598,4.18212459321,5.24041143654,5.38005578801,6.06345885635,7.91980474198,7.2960251046,7.05264993026,6.74904114365,5.47541841004,6.16605648536,4.09771617852,5.64513598326,5.84771617852,5.98614016736,7.36270920502,7.88885983264,7.66605648536,7.21687587169,6.93226987448,7.21809623431,5.44735006974,6.74110878661,7.29218967922,7.53556485356,5.2510460251,6.6370292887,8.41317991632,7.14748953975,7.04105648536,7.54131799163,5.4309623431,6.14278242678,6.70258019526,7.46338912134,7.22071129707,7.24267782427,8.25523012552,8.17224546722,8.24607740586,8.29341004184,5.75348675035,6.79864016736,7.04044630404,7.67154811715,8.96025104603,7.98430962343,7.42364016736,7.92747784591,5.92435310167,6.63927763564,2.29825919905,5.3943061615,6.41498443802,6.13249593577,6.73703479326,8.39122911773,10.4979406471
4.51434533125,3.97280907668,3.99295774648,3.47196139802,3.43671752739,3.85406885759,4.123728482,4.55399061033,4.52425665102,4.56103286385,4.21107198748,2.87734741784,2.96361502347,2.22437402191,2.47212441315,2.91673187272,2.966842723,4.05575117371,3.69190140845,3.95011737089,4.36306729264,3.22711267606,3.20833333333,2.50938967136,2.64407276995,2.99517475222,3.15111502347,4.05281690141,3.87323943662,4.02464788732,3.79394887846,2.30901147626,2.60106937924,1.18375065206,1.87033776734,2.17618675013,2.37112023996,3.9590505999,2.81429316641,3.79160146062,3.59233176839,2.40845070423,2.67899061033,1.68075117371,2.15874413146,2.74126238915,2.96801643192,3.69600938967,3.35328638498,3.48708920188,4.15375586854,2.64769170579,3.12441314554,2.14501825769,2.61355633803,2.75352112676,3.02865805947,4.62871674491,4.05359937402,4.25234741784,4.24853286385,3.07951877934,3.5654342723,2.4551056338,2.83920187793,2.94793296818,3.02464788732,4.9433685446,4.48914319249,4.41285211268,4.63536776213,4.12147887324,4.07746478873,3.85954616588,3.75440140845,4.50143453312,4.5419600939,4.41079812207,4.31220657277,4.86854460094,4.08255086072,3.85974178404,3.74765258216,3.07824726135,3.20041079812,4.01904016693,4.14994131455,4.63732394366,3.70539906103,4.65610328638,4.62323943662,4.41138497653,4.71009389671,3.90766823161,3.57599765258,4.31559728743,4.64642018779,5.3838028169,4.56924882629,4.3955399061,4.7109687555,3.10657657312,3.34430891411,1.35051472887,2.3522094675,3.08835249589,3.39776996528,5.07288473035,4.61533820731,5.54534934103
4.13408521303,4.27339181287,4.61675020886,3.17279309385,3.66457811195,3.58187134503,3.7007101086,5.23015873016,4.88387635756,5.26357560568,4.29817599554,3.88157894737,4.02130325815,2.89132553606,3.78070175439,3.86264271791,3.63596491228,5.10213032581,5.25751879699,5.64974937343,4.57104566973,4.16697994987,4.41134085213,3.43988443331,4.19580200501,4.28881230855,4.10682957393,5.5040726817,5.72086466165,6.06422305764,2.99860763019,2.62231968811,3.12190197717,1.41130604288,2.52979671401,2.60846560847,2.70836814258,4.08493455862,3.31175160123,4.1074909496,3.99627541075,3.7265037594,4.13815789474,2.39518936229,3.28164160401,3.38154413812,3.55670426065,5.01535087719,4.28101503759,4.21585213033,3.66402116402,3.56286549708,4.16812865497,2.5537454748,3.26441102757,2.99122807018,3.44715956558,5.04385964912,4.12364243943,4.18003341688,3.5918267892,3.58458646617,3.63157894737,2.75431634642,3.6290726817,3.54894179894,3.78571428571,5.06578947368,4.76002506266,4.83897243108,4.97925368978,5.02819548872,5.64724310777,4.29170147591,4.81829573935,5.24129768867,4.97180451128,5.93859649123,5.8671679198,6.61027568922,4.83973823448,4.73245614035,5.17230576441,3.49888610415,4.52756892231,4.30311890838,4.69987468672,6.26441102757,4.29323308271,4.81829573935,4.83514341409,5.35526315789,5.63095238095,3.93539404066,4.72932330827,4.45057087162,4.8515037594,6.664160401,4.52005012531,4.43107769424,5.09054444444,4.3359359375,4.61859375,1.71147152778,4.3076734375,4.14516041667,4.34375,7.12549375,6.01774375,6.662775
4.26147959184,4.29627267574,4.60749716553,3.26318027211,3.7685303288,3.69982993197,3.81083475057,5.15320294785,4.59750566893,5.2216553288,4.34630102041,3.55994897959,3.77869897959,2.70486111111,3.66230867347,3.51991213152,3.46141581633,4.73660714286,4.56951530612,5.14094387755,4.62680697279,4.00542091837,4.24713010204,3.39012896825,4.05867346939,4.11121740363,3.85714285714,5.21396683673,5.12340561224,5.6412627551,3.0647675737,2.54471371882,2.92481575964,1.4751984127,2.43193735828,2.59098639456,2.55842545351,3.87400793651,3.00113378685,3.79535147392,3.97066326531,3.54017857143,3.90880102041,2.31901927438,2.96906887755,3.12556689342,3.2356505102,4.25255102041,3.92346938776,3.74234693878,3.48115079365,3.33198696145,3.88895975057,2.53443877551,2.87864937642,2.76927437642,3.06381094104,4.47803287982,3.7429138322,3.75736961451,3.41028911565,3.30931122449,3.41326530612,2.61366213152,3.27455357143,3.22420634921,3.34853316327,4.44770408163,4.12755102041,4.3737244898,5.08120748299,4.80548469388,5.27359693878,4.13279478458,4.38233418367,4.81009070295,4.52327806122,5.77168367347,5.20408163265,5.80612244898,4.43920068027,4.27742346939,4.54655612245,3.23058390023,4.19610969388,3.94019274376,4.140625,5.88903061224,3.73979591837,4.21428571429,4.58120748299,4.9368622449,5.08737244898,3.70932539683,4.13743622449,4.01672335601,4.35108418367,6.36862244898,4.29591836735,4.04846938776,5.36722729761,4.05271966798,4.45147912903,1.74354857159,4.28545345065,4.03251127125,4.09637485513,6.58963152885,5.54728097948,6.05248334402
7.14111579934,7.68729488983,11.1690107829,6.47609001406,11.2563877168,11.5693858415,12.1885255509,7.43131739334,11.6036099391,11.7069854665,9.74572198781,9.54905063291,12.9678270042,6.49279184248,9.77109704641,9.81393577121,10.5358649789,10.2304852321,13.5174050633,13.1882911392,11.4584505391,11.6587552743,14.8074894515,9.45446554149,12.1339662447,13.3860173465,14.417721519,12.5290084388,17.4024261603,17.9003164557,5.4449132677,7.40365682138,10.2819971871,4.16150961088,7.35812236287,8.78926394749,9.10319971871,7.34317862166,8.61533052039,10.5386779184,9.27139006095,10.3560126582,13.1039029536,8.22169479606,11.1729957806,12.3318682607,12.0611814346,10.4678270042,12.1956751055,13.4804852321,9.96577590248,10.5972808251,13.0220346929,8.72972339428,11.9237576184,12.2951242382,13.0183427098,11.5705578997,13.5009376465,14.0698546648,10.562177684,11.5458860759,14.2979957806,8.77900843882,12.1603375527,13.0347515237,12.8301687764,11.7304852321,14.0174050633,14.7494725738,8.34646038444,10.9261603376,14.2890295359,8.04289732771,11.2863924051,12.4034224098,14.0342827004,8.97046413502,11.8502109705,12.4767932489,9.6031411158,13.2974683544,17.3270042194,9.98312236287,12.2969409283,13.2423816221,13.6207805907,12.529535865,9.94092827004,10.0654008439,10.295827473,13.7827004219,17.8945147679,10.011954993,12.3644514768,13.5651664323,14.7874472574,11.3924050633,9.66033755274,8.59071729958,9.85023224976,10.1597565497,14.0983687593,6.5160358261,14.1074473907,15.3454636757,17.3442421086,10.8397182402,13.4081809194,13.359173081
6.20826210826,6.08931623932,7.57478632479,4.3415954416,4.8688034188,4.93076923077,4.55320512821,6.51452991453,6.66581196581,6.47606837607,6.49786324786,5.97820512821,6.72435897436,3.37905982906,4.73076923077,4.7141025641,4.15320512821,6.43461538462,6.49615384615,6.67051282051,7.61752136752,6.67179487179,7.01282051282,3.85085470085,5.81025641026,5.73888888889,5.35576923077,6.77307692308,6.89102564103,7.49871794872,4.46125356125,3.59216524217,4.53404558405,2.27663817664,3.71267806268,4.05783475783,4.31673789174,4.69173789174,4.65498575499,6.00712250712,4.88162393162,4.77435897436,6.22564102564,3.79615384615,4.54230769231,5.13376068376,5.39935897436,5.94743589744,6.13974358974,6.26538461538,5.34358974359,5.38418803419,6.88675213675,4.17094017094,4.80299145299,5.18404558405,5.59252136752,6.94786324786,6.8735042735,7.62051282051,5.56773504274,5.21346153846,6.62243589744,3.94807692308,4.38012820513,4.96175213675,5.33333333333,6.725,6.40961538462,7.45320512821,6.72735042735,6.13461538462,7.15512820513,5.0641025641,6.19615384615,6.77692307692,6.43525641026,5.71282051282,6.37692307692,7.24358974359,6.99487179487,6.74230769231,6.96794871795,5.51452991453,6.55769230769,7.26324786325,7.89423076923,7.03333333333,6.58974358974,8.52307692308,7.21282051282,7.79615384615,8.32692307692,6.3188034188,6.83974358974,7.38547008547,7.92243589744,7.79487179487,8.35641025641,8.6641025641,6.39084120043,5.55929820908,6.33503618284,2.39632791892,5.671875,6.25640647415,5.9856505102,7.94031132861,8.18583402749,9.84014473136
7.69401608014,6.8428562014,7.52855212864,6.22380387505,7.55642875972,7.9012785027,7.77781072888,8.01575062607,7.80717015948,9.81428759721,7.50326215896,6.55693950178,7.0784400949,4.72436404376,6.00192763938,6.62274284961,6.49317912218,7.89650059312,7.27728351127,9.40361803084,7.8809311981,6.92393238434,6.92319098458,5.07929682351,6.47835112693,7.43378476341,6.98235468565,8.09445432977,7.83526097272,9.62826215896,5.68703044682,5.0578950837,5.35252734941,4.09806247529,5.26988598919,6.30459997364,6.2148741268,7.32667721102,7.11888757084,8.49927507579,6.40089956505,6.17096678529,6.67704626335,5.47194213787,6.75059311981,7.23291485436,7.56212930012,8.4503262159,7.97345788849,8.73146500593,7.0467905628,6.99706735205,7.32353038091,6.10287333597,7.02519111638,7.41221826809,7.80568735996,8.78146830104,8.18656913141,9.06834058258,7.00944049031,6.79789442467,7.2090747331,6.09886977725,7.32710557533,7.77542177409,7.89279359431,8.61284104389,8.32695729537,9.36610320285,7.63147489126,7.74051008304,7.89635231317,7.47970212205,8.25815539739,8.89290892316,8.43801897983,5.72835112693,6.95077105575,8.6103202847,7.56326611309,7.69246737841,8.14902135231,7.28614735732,7.64961447212,8.18887570845,8.28558718861,6.95314353499,6.91933570581,8.19810201661,9.2789640174,9.52402135231,9.35720640569,8.33557400817,8.91889086595,8.99749571636,9.80753262159,7.98754448399,7.7674970344,8.36892052195,8.049079679,6.52896526358,7.40781421969,4.24423227865,6.80663338649,8.17112445687,8.00890310191,6.98761679881,8.06841715146,10.5069742369
4.67287581699,5.21225490196,6.02328431373,3.12091503268,3.525,4.01764705882,4.78553921569,4.98529411765,6.13333333333,3.90196078431,5.12557189542,5.1875,6.14558823529,2.87687908497,4.06102941176,4.37883986928,5.22647058824,5.05955882353,6.49779411765,6.15955882353,6.12263071895,5.62867647059,6.33676470588,3.49354575163,4.90367647059,5.01315359477,5.69852941176,5.87720588235,7.58897058824,6.83897058824,3.50882352941,3.25343137255,3.98112745098,1.63464052288,2.90441176471,3.57254901961,3.86004901961,3.7637254902,4.27843137255,4.93529411765,3.29468954248,4.43897058824,5.02205882353,3.07246732026,3.23308823529,4.37933006536,4.58970588235,4.90220588235,4.94926470588,4.64926470588,3.71307189542,4.52565359477,5.5533496732,3.65065359477,3.7727124183,4.93104575163,4.82540849673,5.64183006536,5.51535947712,5.85653594771,4.64787581699,5.65882352941,6.50073529412,3.50604575163,3.68970588235,4.42565359477,4.49485294118,6.08970588235,5.59558823529,5.425,5.26111111111,5.43970588235,6.22426470588,3.73986928105,5.03088235294,5.40653594771,6.33455882353,4.80882352941,6.64705882353,6.42352941176,5.72581699346,6.25441176471,6.67426470588,4.34575163399,5.44558823529,6.18104575163,6.36102941176,5.96176470588,5.69411764706,7.19411764706,5.20032679739,6.27794117647,6.83308823529,4.81437908497,4.96323529412,6.20849673203,6.74044117647,5.99705882353,5.44117647059,7.03529411765,5.37237288586,5.49637495298,6.20089942204,2.10905539786,3.98816729934,5.01383521615,5.37146472419,7.01569713758,7.57156048015,7.64139393318
4.09931719429,4.84054934823,5.604283054,3.37337057728,3.78701117318,4.31222842955,4.82728119181,4.84450651769,6.29422718808,3.7886405959,5.11654252017,5.1375698324,5.73044692737,3.2943823712,4.70600558659,4.74689633768,5.37290502793,5.00139664804,6.97067039106,6.40642458101,5.97617939168,5.95391061453,6.27444134078,3.76947548107,5.27932960894,5.14377715705,5.82751396648,6.16829608939,8.33030726257,6.7437150838,3.447858473,3.34582557418,4.22408441962,1.81067659839,2.89843265053,3.55896958411,4.05974549969,4.30043451273,4.465238982,4.8330229671,3.26714773433,4.11731843575,4.92248603352,3.31556486654,3.61312849162,4.63213842334,5.22136871508,5.30656424581,5.32053072626,4.76187150838,3.99099937927,4.49014587213,5.71942892613,3.68777157045,3.89191495965,4.86747361887,5.32790192427,6.33022967101,5.52855369336,5.62818125388,4.69289261328,5.41410614525,6.28351955307,3.74596523898,4.0188547486,4.48711980137,4.92318435754,6.73324022346,5.84776536313,5.60474860335,5.28274363749,6.17108938547,6.69273743017,4.08814400993,5.1501396648,5.64400993172,6.34776536313,5.1061452514,7.38268156425,5.83240223464,5.2799503414,5.875,6.69273743017,4.3870266915,5.23673184358,6.2278088144,6.66620111732,5.92458100559,6.30167597765,7.27653631285,4.73432650528,5.91131284916,6.89664804469,5.00900062073,4.9155027933,5.95406579764,6.82541899441,5.58379888268,5.37430167598,6.74581005587,5.16876200274,5.42858024691,6.24520833333,2.0975994513,4.1825617284,4.86898148148,5.36709876543,7.32404320988,7.58283950617,7.26839506173
4.20597790773,5.44744964263,6.21791747888,3.0477582846,3.522985705,4.23099415205,4.76007147498,5.0412605588,5.62897985705,3.96133853151,5.34990253411,5.46564327485,6.53728070175,2.93697205978,4.38084795322,4.6273554256,5.09064327485,5.39766081871,6.42397660819,6.01169590643,6.26656920078,5.92324561404,6.59576023392,3.48229369721,5.18055555556,5.31497725796,5.79532163743,6.27631578947,7.59502923977,7.09795321637,3.46361273554,3.36167966212,4.36898960364,1.59844054581,2.98594866797,3.41975308642,3.74935022742,4.27225471085,4.17576348278,4.86484730344,3.46978557505,4.91301169591,5.4480994152,3.33658219623,4.0182748538,4.94801819363,5.43567251462,5.59649122807,4.99122807018,4.67251461988,3.55815464587,4.76746263808,5.82837881741,3.83463287849,4.18997725796,5.23489278752,5.28963612736,6.41487979207,5.65172189734,5.70532813515,4.53362573099,6.02119883041,6.88523391813,3.76689408707,4.22149122807,4.57033788174,5.09795321637,6.82894736842,5.67105263158,5.5716374269,5.18128654971,5.77266081871,6.86769005848,3.94964262508,5.02850877193,5.77940220923,6.45175438596,5.52923976608,6.56725146199,6.51754385965,5.21637426901,6.2317251462,6.98757309942,4.4077322937,5.51096491228,6.06400259909,6.34356725146,6.36549707602,5.54970760234,6.83333333333,5.10136452242,6.43055555556,7.14546783626,4.83268356075,5.49926900585,5.95679012346,6.60964912281,6.03216374269,5.53801169591,6.59941520468,5.20165179376,5.62630982964,6.38996585992,1.94048960399,4.68699296917,5.28512033532,5.71788804759,7.62124797188,7.22616955111,7.28866955111
