gaac_0,gaac_1,gaac_2,gaac_3,gaac_4
0.389473684211,0.136842105263,0.157894736842,0.0894736842105,0.226315789474
0.404255319149,0.143617021277,0.148936170213,0.0744680851064,0.228723404255
0.379679144385,0.139037433155,0.144385026738,0.0695187165775,0.267379679144
0.39247311828,0.10752688172,0.139784946237,0.0806451612903,0.279569892473
0.38829787234,0.117021276596,0.132978723404,0.0957446808511,0.265957446809
0.424836601307,0.153594771242,0.169934640523,0.0457516339869,0.205882352941
0.453924914676,0.143344709898,0.184300341297,0.0477815699659,0.170648464164
0.400684931507,0.16095890411,0.140410958904,0.0513698630137,0.246575342466
0.375838926174,0.177852348993,0.154362416107,0.0536912751678,0.238255033557
0.440677966102,0.145762711864,0.152542372881,0.0474576271186,0.213559322034
0.404109589041,0.171232876712,0.157534246575,0.0513698630137,0.215753424658
0.414965986395,0.146258503401,0.15306122449,0.0646258503401,0.221088435374
0.374100719424,0.172661870504,0.129496402878,0.0575539568345,0.26618705036
0.425675675676,0.148648648649,0.158783783784,0.0439189189189,0.222972972973
0.44,0.165,0.185,0.05,0.16
0.439862542955,0.154639175258,0.151202749141,0.0618556701031,0.192439862543
0.373015873016,0.126984126984,0.166666666667,0.115079365079,0.218253968254
0.352727272727,0.134545454545,0.149090909091,0.0945454545455,0.269090909091
0.345323741007,0.151079136691,0.172661870504,0.136690647482,0.194244604317
0.422077922078,0.127705627706,0.127705627706,0.0541125541126,0.268398268398
0.424332344214,0.151335311573,0.103857566766,0.0652818991098,0.255192878338
0.407158836689,0.116331096197,0.145413870246,0.107382550336,0.223713646532
0.404388714734,0.137931034483,0.144200626959,0.103448275862,0.210031347962
0.415094339623,0.124528301887,0.116981132075,0.0830188679245,0.260377358491
0.507788161994,0.121495327103,0.11214953271,0.0498442367601,0.208722741433
0.448170731707,0.100609756098,0.103658536585,0.0853658536585,0.262195121951
0.388261851016,0.133182844244,0.144469525959,0.0948081264108,0.23927765237
0.370786516854,0.137078651685,0.159550561798,0.0921348314607,0.240449438202
0.385585585586,0.174774774775,0.147747747748,0.0882882882883,0.203603603604
0.40625,0.126644736842,0.159539473684,0.0690789473684,0.238486842105
0.411330049261,0.128078817734,0.0714285714286,0.0985221674877,0.290640394089
0.446666666667,0.117777777778,0.135555555556,0.0911111111111,0.208888888889
0.368852459016,0.147540983607,0.142076502732,0.101092896175,0.24043715847
0.367741935484,0.135483870968,0.177419354839,0.103225806452,0.216129032258
0.433333333333,0.133333333333,0.172222222222,0.0944444444444,0.166666666667
0.420765027322,0.153005464481,0.180327868852,0.0710382513661,0.174863387978
0.4,0.154285714286,0.12,0.0971428571429,0.228571428571
0.452054794521,0.178082191781,0.13698630137,0.0684931506849,0.164383561644
0.428571428571,0.228571428571,0.128571428571,0.0571428571429,0.157142857143
0.472222222222,0.166666666667,0.0972222222222,0.0555555555556,0.208333333333
0.448717948718,0.217948717949,0.128205128205,0.0512820512821,0.153846153846
0.402777777778,0.25,0.125,0.0416666666667,0.180555555556
0.355555555556,0.222222222222,0.122222222222,0.0777777777778,0.222222222222
0.346153846154,0.205128205128,0.128205128205,0.0641025641026,0.25641025641
0.432432432432,0.175675675676,0.121621621622,0.0405405405405,0.22972972973
0.421052631579,0.176788124157,0.161943319838,0.0404858299595,0.199730094467
0.41847041847,0.161616161616,0.181818181818,0.041847041847,0.196248196248
0.384711779449,0.151629072682,0.134085213033,0.0401002506266,0.289473684211
0.386315789474,0.173684210526,0.153684210526,0.0368421052632,0.249473684211
0.378787878788,0.144522144522,0.11655011655,0.034965034965,0.325174825175
0.411764705882,0.147058823529,0.139386189258,0.037084398977,0.264705882353
0.406504065041,0.149593495935,0.136585365854,0.0552845528455,0.252032520325
0.431340872375,0.148626817447,0.1098546042,0.0581583198708,0.252019386107
0.404166666667,0.141666666667,0.163888888889,0.0388888888889,0.251388888889
0.389352818372,0.178496868476,0.156576200418,0.0407098121086,0.234864300626
0.420084865629,0.16973125884,0.18387553041,0.04243281471,0.18387553041
0.439739413681,0.14657980456,0.144951140065,0.0553745928339,0.21335504886
0.394285714286,0.205714285714,0.142857142857,0.0571428571429,0.2
0.395480225989,0.214689265537,0.152542372881,0.0395480225989,0.197740112994
0.387283236994,0.225433526012,0.138728323699,0.0520231213873,0.196531791908
0.349056603774,0.221698113208,0.160377358491,0.0566037735849,0.212264150943
0.36815920398,0.203980099502,0.114427860697,0.0796019900498,0.233830845771
0.326633165829,0.256281407035,0.170854271357,0.0552763819095,0.190954773869
0.36,0.24,0.154285714286,0.0457142857143,0.2
0.383783783784,0.210810810811,0.135135135135,0.0648648648649,0.205405405405
0.372222222222,0.238888888889,0.15,0.0666666666667,0.172222222222
0.359550561798,0.219101123596,0.140449438202,0.0674157303371,0.213483146067
0.27731092437,0.134453781513,0.176470588235,0.126050420168,0.285714285714
0.359756097561,0.128048780488,0.189024390244,0.109756097561,0.213414634146
0.457680250784,0.103448275862,0.144200626959,0.0501567398119,0.244514106583
0.478114478114,0.151515151515,0.144781144781,0.047138047138,0.178451178451
0.419117647059,0.150735294118,0.165441176471,0.0404411764706,0.224264705882
0.485893416928,0.153605015674,0.12539184953,0.0532915360502,0.181818181818
0.495297805643,0.12539184953,0.137931034483,0.0595611285266,0.181818181818
0.405529953917,0.129032258065,0.170506912442,0.0552995391705,0.239631336406
0.437209302326,0.13488372093,0.158139534884,0.0511627906977,0.218604651163
0.361502347418,0.145539906103,0.1220657277,0.0845070422535,0.286384976526
0.331775700935,0.168224299065,0.130841121495,0.107476635514,0.261682242991
0.38785046729,0.126168224299,0.0934579439252,0.0841121495327,0.308411214953
0.390697674419,0.125581395349,0.0883720930233,0.0744186046512,0.320930232558
0.366197183099,0.159624413146,0.12676056338,0.075117370892,0.272300469484
0.404580152672,0.152671755725,0.18320610687,0.0992366412214,0.160305343511
0.443396226415,0.125786163522,0.122641509434,0.0754716981132,0.232704402516
0.45,0.125,0.125,0.08125,0.21875
0.448916408669,0.130030959752,0.148606811146,0.0588235294118,0.213622291022
0.46174863388,0.128415300546,0.147540983607,0.0491803278689,0.213114754098
0.433242506812,0.136239782016,0.141689373297,0.0599455040872,0.228882833787
0.430136986301,0.12602739726,0.156164383562,0.0657534246575,0.221917808219
0.456582633053,0.134453781513,0.151260504202,0.0644257703081,0.193277310924
0.449275362319,0.133333333333,0.130434782609,0.0579710144928,0.228985507246
0.422336328626,0.165596919127,0.160462130937,0.0449293966624,0.206675224647
0.384905660377,0.162264150943,0.149685534591,0.0641509433962,0.238993710692
0.390243902439,0.138211382114,0.134146341463,0.0853658536585,0.252032520325
0.368316831683,0.116831683168,0.160396039604,0.138613861386,0.215841584158
0.45,0.118421052632,0.128947368421,0.0684210526316,0.234210526316
0.405,0.14,0.155,0.06,0.24
0.386422976501,0.117493472585,0.10182767624,0.0939947780679,0.300261096606
0.380319148936,0.13829787234,0.130319148936,0.0851063829787,0.265957446809
0.343642611684,0.154639175258,0.144329896907,0.106529209622,0.250859106529
0.389743589744,0.130769230769,0.135897435897,0.102564102564,0.241025641026
0.427083333333,0.121527777778,0.145833333333,0.104166666667,0.201388888889
0.341404358354,0.125907990315,0.140435835351,0.125907990315,0.266343825666
0.326203208556,0.146167557932,0.162210338681,0.133689839572,0.231729055258
0.325622775801,0.153024911032,0.169039145907,0.129893238434,0.222419928826
0.380952380952,0.156462585034,0.142857142857,0.0612244897959,0.258503401361
0.355844155844,0.142857142857,0.153246753247,0.103896103896,0.244155844156
0.390306122449,0.104591836735,0.104591836735,0.0969387755102,0.303571428571
0.376915219612,0.150153217569,0.152196118488,0.0561797752809,0.26455566905
0.38900203666,0.137474541752,0.135437881874,0.0692464358452,0.26883910387
0.437209302326,0.13488372093,0.120930232558,0.0604651162791,0.246511627907
0.415094339623,0.11320754717,0.11320754717,0.0707547169811,0.287735849057
0.451162790698,0.116279069767,0.111627906977,0.0651162790698,0.255813953488
0.339434276206,0.126455906822,0.156405990017,0.133111480865,0.24459234609
0.338530066815,0.144766146993,0.15144766147,0.109131403118,0.256124721604
0.343450479233,0.130990415335,0.164536741214,0.11821086262,0.242811501597
0.390243902439,0.114634146341,0.156097560976,0.0780487804878,0.260975609756
0.370460048426,0.138014527845,0.174334140436,0.09200968523,0.225181598063
0.361730013106,0.13499344692,0.145478374836,0.115334207077,0.24246395806
0.411764705882,0.18487394958,0.147058823529,0.0840336134454,0.172268907563
0.365019011407,0.171102661597,0.136882129278,0.0950570342205,0.231939163498
0.435096153846,0.134615384615,0.105769230769,0.0697115384615,0.254807692308
0.436079545455,0.142045454545,0.166193181818,0.0454545454545,0.210227272727
0.440129449838,0.119741100324,0.168284789644,0.0485436893204,0.223300970874
0.421276595745,0.142553191489,0.110638297872,0.063829787234,0.26170212766
0.403141361257,0.141361256545,0.157068062827,0.0767888307155,0.221640488656
0.412587412587,0.138111888112,0.111888111888,0.0821678321678,0.255244755245
0.431506849315,0.109589041096,0.157534246575,0.0684931506849,0.232876712329
0.429447852761,0.159509202454,0.122699386503,0.0490797546012,0.239263803681
0.428571428571,0.12987012987,0.12987012987,0.0714285714286,0.24025974026
0.5,0.113636363636,0.113636363636,0.0340909090909,0.238636363636
0.477272727273,0.113636363636,0.159090909091,0.0454545454545,0.204545454545
0.488636363636,0.113636363636,0.0909090909091,0.0227272727273,0.284090909091
0.464285714286,0.116071428571,0.169642857143,0.0535714285714,0.196428571429
0.485714285714,0.142857142857,0.152380952381,0.047619047619,0.171428571429
0.455172413793,0.0827586206897,0.172413793103,0.0551724137931,0.234482758621
0.447552447552,0.0979020979021,0.181818181818,0.048951048951,0.223776223776
0.448275862069,0.0965517241379,0.165517241379,0.0689655172414,0.220689655172
0.369444444444,0.161111111111,0.191666666667,0.0611111111111,0.216666666667
0.366666666667,0.155555555556,0.191666666667,0.0583333333333,0.227777777778
0.371508379888,0.162011173184,0.203910614525,0.0530726256983,0.209497206704
0.381081081081,0.164864864865,0.167567567568,0.0621621621622,0.224324324324
0.386111111111,0.161111111111,0.166666666667,0.0583333333333,0.227777777778
0.362116991643,0.158774373259,0.144846796657,0.058495821727,0.275766016713
0.362116991643,0.16991643454,0.16713091922,0.0612813370474,0.239554317549
0.364902506964,0.158774373259,0.158774373259,0.0612813370474,0.256267409471
0.360335195531,0.153631284916,0.201117318436,0.0502793296089,0.234636871508
0.389972144847,0.150417827298,0.189415041783,0.0529247910864,0.217270194986
0.349726775956,0.155737704918,0.18306010929,0.0710382513661,0.24043715847
0.4,0.117808219178,0.178082191781,0.0794520547945,0.224657534247
0.386554621849,0.140056022409,0.159663865546,0.0812324929972,0.232492997199
0.374045801527,0.125954198473,0.154580152672,0.104961832061,0.240458015267
0.36660268714,0.134357005758,0.157389635317,0.107485604607,0.234165067179
0.369565217391,0.184782608696,0.195652173913,0.0217391304348,0.228260869565
0.326923076923,0.144230769231,0.201923076923,0.0961538461538,0.230769230769
0.429292929293,0.131313131313,0.136363636364,0.0808080808081,0.222222222222
0.446372239748,0.149842271293,0.137223974763,0.0630914826498,0.203470031546
0.432432432432,0.150579150579,0.127413127413,0.0656370656371,0.223938223938
0.348958333333,0.161458333333,0.177083333333,0.09375,0.21875
0.368181818182,0.181818181818,0.154545454545,0.0909090909091,0.204545454545
0.365145228216,0.132780082988,0.136929460581,0.107883817427,0.257261410788
0.414772727273,0.131818181818,0.157954545455,0.0761363636364,0.219318181818
0.371169125993,0.16685584563,0.16799091941,0.0771850170261,0.216799091941
0.401592718999,0.150170648464,0.175199089875,0.0716723549488,0.201365187713
0.400455062571,0.163822525597,0.164960182025,0.0693970420933,0.201365187713
0.415909090909,0.130681818182,0.161363636364,0.0772727272727,0.214772727273
0.391156462585,0.150793650794,0.160997732426,0.0759637188209,0.221088435374
0.41628440367,0.128440366972,0.153669724771,0.0768348623853,0.224770642202
0.325555555556,0.15,0.121111111111,0.113333333333,0.29
0.325892857143,0.152901785714,0.141741071429,0.104910714286,0.274553571429
0.38698630137,0.130136986301,0.154109589041,0.0833333333333,0.245433789954
0.404328018223,0.157175398633,0.173120728929,0.0763097949886,0.189066059226
0.356223175966,0.156652360515,0.171673819742,0.107296137339,0.208154506438
0.361607142857,0.133928571429,0.158482142857,0.116071428571,0.229910714286
0.376595744681,0.134042553191,0.144680851064,0.102127659574,0.242553191489
0.356687898089,0.150743099788,0.180467091295,0.104033970276,0.208067940552
0.37528604119,0.162471395881,0.0892448512586,0.102974828375,0.270022883295
0.371794871795,0.147435897436,0.166666666667,0.0940170940171,0.220085470085
0.356223175966,0.148068669528,0.158798283262,0.105150214592,0.231759656652
0.373601789709,0.136465324385,0.163310961969,0.109619686801,0.217002237136
0.346895074946,0.177730192719,0.175588865096,0.109207708779,0.190578158458
0.371559633028,0.153669724771,0.128440366972,0.112385321101,0.233944954128
0.413379073756,0.14922813036,0.154373927959,0.0891938250429,0.193825042882
0.396638655462,0.142857142857,0.164705882353,0.0873949579832,0.208403361345
0.388609715243,0.147403685092,0.170854271357,0.0921273031826,0.201005025126
0.389830508475,0.140677966102,0.164406779661,0.0881355932203,0.216949152542
0.386287625418,0.130434782609,0.155518394649,0.107023411371,0.220735785953
0.401015228426,0.137055837563,0.164128595601,0.093062605753,0.204737732657
0.360248447205,0.138716356108,0.142857142857,0.101449275362,0.256728778468
0.351724137931,0.146551724138,0.139655172414,0.11724137931,0.244827586207
0.371633752244,0.154398563734,0.122082585278,0.096947935368,0.254937163375
0.38578680203,0.142131979695,0.162436548223,0.082910321489,0.226734348562
0.391156462585,0.136054421769,0.164965986395,0.0884353741497,0.219387755102
0.39527027027,0.160472972973,0.165540540541,0.0878378378378,0.190878378378
0.36678200692,0.145328719723,0.134948096886,0.108996539792,0.243944636678
0.367983367983,0.16632016632,0.155925155925,0.106029106029,0.203742203742
0.362886597938,0.179381443299,0.164948453608,0.109278350515,0.183505154639
0.40824742268,0.136082474227,0.156701030928,0.0886597938144,0.210309278351
0.376278118609,0.153374233129,0.165644171779,0.0981595092025,0.20654396728
0.347985347985,0.164835164835,0.179487179487,0.10989010989,0.197802197802
0.350409836066,0.157786885246,0.159836065574,0.102459016393,0.229508196721
0.378,0.156,0.16,0.086,0.22
0.368951612903,0.167338709677,0.153225806452,0.0947580645161,0.215725806452
0.374745417515,0.146639511202,0.162932790224,0.0936863543788,0.22199592668
0.355421686747,0.152610441767,0.130522088353,0.110441767068,0.251004016064
0.363636363636,0.159090909091,0.111570247934,0.113636363636,0.252066115702
0.344969199179,0.156057494867,0.127310061602,0.100616016427,0.271047227926
0.318376068376,0.168803418803,0.145299145299,0.117521367521,0.25
0.357873210634,0.151329243354,0.173824130879,0.106339468303,0.21063394683
0.366255144033,0.148148148148,0.185185185185,0.0987654320988,0.201646090535
0.360995850622,0.153526970954,0.124481327801,0.105809128631,0.255186721992
0.381231671554,0.1642228739,0.152492668622,0.0791788856305,0.222873900293
0.382183908046,0.146551724138,0.166666666667,0.0804597701149,0.224137931034
0.377142857143,0.134285714286,0.151428571429,0.0714285714286,0.265714285714
0.338108882521,0.14899713467,0.12893982808,0.123209169054,0.260744985673
0.325513196481,0.137829912023,0.105571847507,0.105571847507,0.325513196481
0.328445747801,0.187683284457,0.155425219941,0.105571847507,0.222873900293
0.366477272727,0.159090909091,0.161931818182,0.0738636363636,0.238636363636
0.380697050938,0.1581769437,0.142091152815,0.0750670241287,0.243967828418
0.386430678466,0.162241887906,0.159292035398,0.0884955752212,0.203539823009
0.351351351351,0.159159159159,0.123123123123,0.108108108108,0.258258258258
0.441687344913,0.131513647643,0.151364764268,0.0657568238213,0.209677419355
0.42698019802,0.117574257426,0.163366336634,0.0742574257426,0.217821782178
0.441542288557,0.126865671642,0.149253731343,0.0609452736318,0.221393034826
0.39898989899,0.143939393939,0.164141414141,0.0542929292929,0.238636363636
0.403530895334,0.132408575032,0.167717528373,0.0580075662043,0.238335435057
0.42750929368,0.101610904585,0.140024783147,0.0669144981413,0.263940520446
0.44165621079,0.111668757842,0.141781681305,0.0589711417817,0.245922208281
0.431055900621,0.119254658385,0.142857142857,0.0596273291925,0.247204968944
0.431421446384,0.128428927681,0.155860349127,0.0586034912718,0.225685785536
0.354838709677,0.133995037221,0.0980148883375,0.0942928039702,0.318858560794
0.386335403727,0.139130434783,0.113043478261,0.0869565217391,0.274534161491
0.395807644883,0.123304562269,0.151664611591,0.0813810110974,0.24784217016
0.41125,0.11375,0.15875,0.07,0.24625
0.431960049938,0.10861423221,0.143570536829,0.0649188514357,0.250936329588
0.429471032746,0.14483627204,0.162468513854,0.0642317380353,0.198992443325
0.379533678756,0.132124352332,0.108808290155,0.089378238342,0.290155440415
0.378548895899,0.129337539432,0.15141955836,0.116719242902,0.223974763407
0.419913419913,0.131313131313,0.15873015873,0.0808080808081,0.209235209235
0.40058910162,0.138438880707,0.156111929308,0.0824742268041,0.222385861561
0.419019316493,0.130757800892,0.160475482912,0.0846953937593,0.205052005944
0.404899135447,0.146974063401,0.151296829971,0.0878962536023,0.208933717579
0.395348837209,0.135174418605,0.168604651163,0.0843023255814,0.216569767442
0.430044182622,0.117820324006,0.153166421208,0.0765832106038,0.222385861561
0.340757238307,0.142538975501,0.120267260579,0.13140311804,0.265033407572
0.313174946004,0.140388768898,0.166306695464,0.125269978402,0.254859611231
0.325581395349,0.164904862579,0.133192389006,0.122621564482,0.253699788584
0.405963302752,0.116972477064,0.133027522936,0.0802752293578,0.26376146789
0.406542056075,0.13785046729,0.144859813084,0.0841121495327,0.226635514019
0.395348837209,0.137209302326,0.151162790698,0.0953488372093,0.220930232558
0.380722891566,0.159036144578,0.161445783133,0.0939759036145,0.204819277108
0.375854214123,0.154897494305,0.154897494305,0.0956719817768,0.21867881549
0.38337182448,0.129330254042,0.163972286374,0.0969976905312,0.226327944573
0.359813084112,0.140186915888,0.17523364486,0.0981308411215,0.226635514019
0.393023255814,0.13488372093,0.16976744186,0.102325581395,0.2
0.396713615023,0.138497652582,0.152582159624,0.0985915492958,0.213615023474
0.367058823529,0.150588235294,0.162352941176,0.0847058823529,0.235294117647
0.345153664303,0.146572104019,0.12293144208,0.115839243499,0.269503546099
0.352657004831,0.140096618357,0.12077294686,0.130434782609,0.256038647343
0.335748792271,0.157004830918,0.130434782609,0.101449275362,0.275362318841
0.31455399061,0.164319248826,0.150234741784,0.117370892019,0.253521126761
0.393719806763,0.111111111111,0.101449275362,0.0990338164251,0.294685990338
0.319047619048,0.164285714286,0.145238095238,0.133333333333,0.238095238095
0.368298368298,0.142191142191,0.158508158508,0.0885780885781,0.242424242424
0.345971563981,0.13981042654,0.0971563981043,0.123222748815,0.293838862559
0.365566037736,0.14858490566,0.165094339623,0.0896226415094,0.231132075472
0.370629370629,0.149184149184,0.149184149184,0.0979020979021,0.2331002331
0.386091127098,0.158273381295,0.15587529976,0.0911270983213,0.208633093525
0.37619047619,0.157142857143,0.128571428571,0.104761904762,0.233333333333
0.3232421875,0.1474609375,0.125,0.1142578125,0.2900390625
0.363735070575,0.14875135722,0.157437567861,0.0988056460369,0.231270358306
0.324022346369,0.164245810056,0.100558659218,0.120670391061,0.290502793296
0.355507088332,0.147219193021,0.155943293348,0.104689203926,0.236641221374
0.378494623656,0.121505376344,0.151612903226,0.109677419355,0.238709677419
0.37067209776,0.164969450102,0.164969450102,0.0896130346232,0.209775967413
0.38123752495,0.163672654691,0.173652694611,0.0818363273453,0.199600798403
0.35145631068,0.174757281553,0.184466019417,0.0854368932039,0.203883495146
0.380566801619,0.168016194332,0.184210526316,0.0931174089069,0.174089068826
0.370741482966,0.160320641283,0.184368737475,0.100200400802,0.184368737475
0.340163934426,0.174180327869,0.155737704918,0.104508196721,0.225409836066
0.340725806452,0.173387096774,0.157258064516,0.0987903225806,0.229838709677
0.355102040816,0.157142857143,0.128571428571,0.0938775510204,0.265306122449
0.33606557377,0.151639344262,0.15368852459,0.102459016393,0.256147540984
0.347648261759,0.179959100204,0.147239263804,0.110429447853,0.21472392638
0.392785571142,0.162324649299,0.166332665331,0.0901803607214,0.188376753507
0.365111561866,0.160243407708,0.150101419878,0.101419878296,0.223123732252
0.345341614907,0.136645962733,0.12298136646,0.129192546584,0.265838509317
0.352941176471,0.155193992491,0.131414267835,0.127659574468,0.232790988736
0.364438839849,0.136191677175,0.108448928121,0.119798234552,0.271122320303
0.350681536555,0.154894671623,0.143742255266,0.12019826518,0.230483271375
0.358722358722,0.135135135135,0.15601965602,0.105651105651,0.244471744472
0.388955582233,0.124849939976,0.154861944778,0.108043217287,0.223289315726
0.345543345543,0.151404151404,0.164835164835,0.126984126984,0.211233211233
0.368486352357,0.136476426799,0.119106699752,0.112903225806,0.263027295285
0.373493975904,0.143072289157,0.16265060241,0.100903614458,0.219879518072
0.395348837209,0.136434108527,0.144186046512,0.0961240310078,0.227906976744
0.402635431918,0.133235724744,0.146412884334,0.0980966325037,0.219619326501
0.33984375,0.1484375,0.107421875,0.12890625,0.275390625
0.330058939096,0.165029469548,0.139489194499,0.133595284872,0.231827111984
0.370426829268,0.140243902439,0.147865853659,0.0990853658537,0.24237804878
0.415037593985,0.124812030075,0.142857142857,0.105263157895,0.212030075188
0.380877742947,0.153605015674,0.156739811912,0.108150470219,0.200626959248
0.349328214971,0.128598848369,0.119001919386,0.122840690979,0.280230326296
0.367441860465,0.146511627907,0.151162790698,0.120930232558,0.213953488372
0.367741935484,0.124731182796,0.150537634409,0.124731182796,0.232258064516
0.355555555556,0.133333333333,0.16,0.124444444444,0.226666666667
0.356481481481,0.143518518519,0.166666666667,0.12962962963,0.203703703704
0.355263157895,0.142543859649,0.103070175439,0.114035087719,0.285087719298
0.342163355408,0.150110375276,0.123620309051,0.130242825607,0.253863134658
0.375555555556,0.153333333333,0.146666666667,0.1,0.224444444444
0.378854625551,0.138766519824,0.140969162996,0.107929515419,0.233480176211
0.413120567376,0.143617021277,0.159574468085,0.0762411347518,0.207446808511
0.35343035343,0.153846153846,0.149688149688,0.101871101871,0.241164241164
0.325051759834,0.132505175983,0.0910973084886,0.11801242236,0.333333333333
0.309782608696,0.166666666667,0.166666666667,0.103260869565,0.253623188406
0.413669064748,0.143884892086,0.156474820144,0.091726618705,0.194244604317
0.366548042705,0.135231316726,0.170818505338,0.115658362989,0.211743772242
0.393939393939,0.16577540107,0.151515151515,0.096256684492,0.192513368984
0.38407079646,0.155752212389,0.166371681416,0.102654867257,0.191150442478
0.390763765542,0.142095914742,0.159857904085,0.0941385435169,0.213143872114
0.423758865248,0.141843971631,0.150709219858,0.0904255319149,0.193262411348
0.402135231317,0.142348754448,0.151245551601,0.0925266903915,0.211743772242
0.408273381295,0.140287769784,0.163669064748,0.091726618705,0.196043165468
0.361161524501,0.154264972777,0.123411978221,0.0998185117967,0.261343012704
0.357541899441,0.139664804469,0.104283054004,0.12104283054,0.277467411546
0.376163873371,0.148975791434,0.106145251397,0.109869646182,0.258845437616
0.39928057554,0.14928057554,0.16726618705,0.089928057554,0.194244604317
0.396021699819,0.144665461121,0.164556962025,0.0849909584087,0.209764918626
0.404973357016,0.140319715808,0.13676731794,0.0959147424512,0.222024866785
0.425266903915,0.158362989324,0.156583629893,0.0907473309609,0.169039145907
0.367272727273,0.138181818182,0.112727272727,0.112727272727,0.269090909091
0.366430260047,0.137115839243,0.141843971631,0.0874704491726,0.267139479905
0.362352941176,0.176470588235,0.169411764706,0.0894117647059,0.202352941176
0.36,0.152941176471,0.169411764706,0.0823529411765,0.235294117647
0.361502347418,0.161971830986,0.169014084507,0.0868544600939,0.220657276995
0.36299765808,0.15925058548,0.182669789227,0.0866510538642,0.208430913349
0.333333333333,0.178571428571,0.145238095238,0.104761904762,0.238095238095
0.338028169014,0.152582159624,0.136150234742,0.0774647887324,0.295774647887
0.37380952381,0.161904761905,0.133333333333,0.0833333333333,0.247619047619
0.351543942993,0.175771971496,0.144893111639,0.0973871733967,0.230403800475
0.355140186916,0.147196261682,0.17523364486,0.0747663551402,0.247663551402
0.37323943662,0.145539906103,0.166666666667,0.0868544600939,0.227699530516
0.356459330144,0.143540669856,0.129186602871,0.0861244019139,0.284688995215
0.382445141066,0.164576802508,0.155172413793,0.0924764890282,0.205329153605
