edp_0,edp_1,edp_2,edp_3,edp_4,edp_5,edp_6,edp_7,edp_8,edp_9,edp_10,edp_11,edp_12,edp_13,edp_14,edp_15,edp_16,edp_17,edp_18,edp_19
2.18100961538,3.00947115385,2.85841346154,3.06658653846,2.71466346154,2.36850961538,3.36158653846,3.18072115385,2.62081730769,3.47302884615,3.06447115385,2.76408653846,2.57033653846,2.929375,2.50485576923,2.49129807692,2.19918269231,2.91302884615,2.76004807692,2.78235576923
6.56847014925,6.07593283582,6.70242537313,7.1796641791,5.8927238806,5.97667910448,8.06138059701,7.28675373134,6.54458955224,5.70578358209,5.1401119403,7.40055970149,4.98115671642,5.62070895522,5.66436567164,6.50055970149,5.94085820896,5.73339552239,5.74645522388,6.88376865672
3.19643691589,4.08580607477,4.03814252336,4.61419392523,3.38627336449,3.32120327103,3.70192757009,4.80601635514,4.48884345794,4.62903037383,3.40227803738,3.58837616822,2.97085280374,3.57330607477,4.46115654206,2.97681074766,2.72435747664,4.81372663551,3.55356308411,4.0379088785
2.56674641148,2.83444976077,2.56100478469,3.33421052632,3.27380382775,2.46339712919,3.05705741627,2.94784688995,3.03098086124,2.86961722488,2.73911483254,2.78672248804,2.41901913876,2.63421052632,3.06662679426,2.33098086124,2.37177033493,4.03552631579,2.52332535885,2.48062200957
2.64082568807,2.93130733945,2.60688073394,3.42236238532,3.37614678899,2.6379587156,3.33061926606,3.08337155963,3.08211009174,2.99025229358,2.87660550459,2.82178899083,2.66536697248,2.90619266055,3.02649082569,2.28428899083,2.39300458716,4.08818807339,2.62568807339,2.63268348624
2.6111423221,3.32481273408,3.46338951311,4.26259363296,3.07991573034,3.0736423221,3.46315543071,3.60889513109,3.27265917603,3.60117041199,3.44709737828,3.18352059925,3.19311797753,3.68403558052,3.80187265918,2.87645131086,2.57233146067,4.98637640449,3.7997659176,3.21596441948
8.73503861004,7.28484555985,6.4527992278,7.36853281853,6.15386100386,5.9972972973,6.95347490347,8.61081081081,5.68214285714,8.15637065637,6.85086872587,6.33388030888,6.76901544402,6.91795366795,6.45733590734,6.2444980695,6.34266409266,7.27384169884,6.13098455598,8.03069498069
6.25827095808,6.7935254491,6.29981287425,7.03648952096,5.88274700599,5.7058757485,6.99831586826,7.91792664671,6.29666916168,8.19494760479,6.71193862275,6.7690494012,5.69217814371,6.41403443114,6.45729790419,5.32136976048,5.7941991018,6.38993263473,6.06508233533,7.60991766467
6.24612637363,6.5968956044,6.00195054945,6.95733516484,5.84931318681,5.58304945055,6.94771978022,7.48601648352,6.37162087912,7.96288461538,6.5531043956,6.47458791209,5.80497252747,6.25354395604,6.35541208791,5.32986263736,5.77239010989,6.45837912088,5.86865384615,7.40519230769
2.321228223,2.8324825784,3.04551393728,3.42150696864,3.29943379791,2.6356184669,3.23577526132,3.34692508711,2.98018292683,3.29849303136,2.87741289199,3.136228223,2.83338850174,3.35288327526,3.32516550523,2.38760452962,2.27640243902,3.88243031359,3.18582752613,2.67399825784
3.38526951673,3.7657527881,3.52151486989,4.02551115242,3.53006505576,3.39595724907,3.30562267658,4.74335501859,3.42634758364,4.52588289963,4.18935873606,3.45999070632,3.59447026022,4.2811802974,4.11974907063,3.6875929368,3.35106877323,4.96658921933,4.2749535316,4.29855947955
3.42840909091,4.12873376623,3.1612012987,4.02224025974,3.77288961039,2.86152597403,3.74529220779,4.68327922078,3.81022727273,4.87386363636,4.16866883117,3.56964285714,3.79691558442,4.1163961039,3.14594155844,3.33944805195,4.53457792208,5.05957792208,3.67711038961,3.65762987013
2.14014109986,2.58210926194,2.20236975398,2.85269536903,2.84441027496,2.26340448625,2.75848408104,2.94104558611,2.6897431259,2.83970694645,2.59556801737,2.37458393632,2.51550289436,2.72422214182,2.96391099855,2.0130788712,2.23174746744,3.90200795948,2.67878075253,2.57881693198
2.34433060109,3.21632513661,3.20047814208,3.46905737705,3.4537568306,2.79228142077,3.56741803279,3.44296448087,3.13025956284,3.71591530055,2.84433060109,3.34009562842,2.9981557377,3.75416666667,3.68230874317,2.47137978142,3.01263661202,4.20580601093,3.56919398907,3.5887295082
2.25183423913,3.11732336957,3.17262228261,3.45414402174,3.40183423913,2.72588315217,3.42479619565,3.38335597826,3.0328125,3.58838315217,2.86487771739,3.46745923913,2.90346467391,3.47955163043,3.59599184783,2.3890625,2.98145380435,4.20101902174,3.49205163043,3.57860054348
2.26994680851,3.14361702128,3.09135638298,3.45917553191,3.42313829787,2.71050531915,3.58031914894,3.3704787234,2.9125,3.44175531915,2.8045212766,3.37632978723,3.02885638298,3.35199468085,3.54109042553,2.49481382979,2.8579787234,3.90904255319,3.28164893617,3.40984042553
2.24200268817,3.10571236559,3.09442204301,3.44939516129,3.42291666667,2.70383064516,3.55127688172,3.29200268817,3.02963709677,3.56740591398,2.83783602151,3.51189516129,3.13165322581,3.45060483871,3.51310483871,2.45315860215,2.8434811828,4.03004032258,3.55504032258,3.39791666667
2.31932432432,3.20175675676,3.16243243243,3.51391891892,3.42297297297,2.78202702703,3.63608108108,3.51067567568,3.14243243243,3.67040540541,3.01702702703,3.5577027027,3.03986486486,3.62972972973,3.775,2.53054054054,3.03567567568,4.11067567568,3.585,3.59486486486
2.46046195652,3.3058423913,3.35108695652,3.759375,3.59157608696,2.97649456522,3.85692934783,3.62554347826,3.27119565217,3.74877717391,3.01046195652,3.53288043478,3.03940217391,3.68967391304,3.88831521739,2.65855978261,3.1410326087,4.140625,3.59076086957,3.65774456522
2.21693548387,3.15564516129,3.10309139785,3.39314516129,3.49704301075,2.71142473118,3.5189516129,3.29475806452,3.00483870968,3.53400537634,2.83346774194,3.43427419355,3.14247311828,3.46639784946,3.49502688172,2.40295698925,2.8627688172,4.03413978495,3.42204301075,3.39784946237
2.00625,2.25189144737,2.08396381579,2.51554276316,2.51883223684,2.21175986842,2.8234375,2.41858552632,2.09424342105,2.38256578947,2.08856907895,2.58059210526,2.15797697368,2.29679276316,2.07623355263,1.69440789474,1.68807565789,3.10452302632,1.96529605263,2.16003289474
1.90485395189,2.16679553265,2.13303264605,2.49454467354,2.59858247423,2.13483676976,2.78801546392,2.3581185567,2.10708762887,2.23578178694,2.0331185567,2.44574742268,2.03320446735,2.34024914089,2.01035223368,1.68097079038,1.66653780069,3.30923539519,2.13595360825,2.01902920962
1.91418103448,2.24918103448,2.16211206897,2.60900862069,2.5561637931,2.13737068966,2.75314655172,2.35564655172,2.15642241379,2.48159482759,2.08538793103,2.49780172414,2.15056034483,2.34237068966,2.11857758621,1.70409482759,1.67814655172,3.27547413793,2.06237068966,2.24564655172
1.78737331081,2.12191722973,1.95536317568,2.25696790541,2.48804898649,2.07276182432,2.60190033784,2.16288006757,2.03188344595,2.24201858108,1.90637668919,2.32470439189,1.93923141892,2.27183277027,1.88804898649,1.6144847973,1.55874155405,3.15975506757,1.91110641892,1.96347128378
1.89880546075,2.15716723549,2.06612627986,2.49445392491,2.54453924915,2.1412116041,2.80708191126,2.27986348123,2.14590443686,2.27790102389,2.0457337884,2.40972696246,2.04778156997,2.24411262799,2.03336177474,1.61501706485,1.63063139932,3.24087030717,1.98890784983,2.11100682594
1.88193965517,2.21349137931,2.10340517241,2.50478448276,2.57435344828,2.16030172414,2.76176724138,2.33849137931,2.1286637931,2.34159482759,1.99056034483,2.44004310345,2.13418103448,2.29771551724,2.07780172414,1.63702586207,1.66719827586,3.21073275862,2.12245689655,2.10297413793
2.04023972603,2.17825342466,2.09297945205,2.48424657534,2.57542808219,2.12003424658,2.80642123288,2.30599315068,2.07970890411,2.30410958904,2.10042808219,2.51609589041,2.09289383562,2.29417808219,1.99255136986,1.70479452055,1.70710616438,3.24914383562,2.08167808219,2.09828767123
1.79017210145,2.31644021739,2.09587862319,2.54651268116,2.60801630435,2.1924365942,2.6959692029,2.30620471014,2.13691123188,2.31698369565,2.1129076087,2.54216485507,2.15964673913,2.25801630435,2.12776268116,1.70783514493,1.68682065217,3.28845108696,2.06317934783,2.09162137681
1.91024659864,2.21577380952,2.12461734694,2.54604591837,2.69289965986,2.2718962585,2.81917517007,2.33618197279,2.12147108844,2.34732142857,2.1575255102,2.55471938776,2.23830782313,2.34417517007,2.05046768707,1.69868197279,1.67861394558,3.1525085034,2.11534863946,2.10352891156
1.92544191919,2.49715909091,2.20549242424,2.59943181818,2.65486111111,2.1384469697,2.93983585859,2.56016414141,2.1158459596,2.67026515152,2.18125,2.85511363636,2.22506313131,2.35928030303,2.21294191919,1.73478535354,1.71306818182,3.56773989899,2.22102272727,2.2134469697
1.98892733564,2.2615916955,2.16807958478,2.6115916955,2.59662629758,2.18088235294,2.84446366782,2.27309688581,2.1142733564,2.25458477509,2.10579584775,2.52906574394,2.11600346021,2.29757785467,2.08339100346,1.70648788927,1.70121107266,3.21669550173,2.05242214533,2.00596885813
2.72805,3.23065,3.21615,3.59445,3.93805,2.69685,2.88835,3.21565,3.52805,3.80125,3.39115,3.03015,3.02945,3.49925,3.70005,2.67415,2.50705,5.37925,3.25195,3.36645
2.56332417582,3.13685897436,2.97742673993,3.38914835165,3.63713369963,2.54766483516,2.88328754579,3.16652930403,3.21222527473,3.71863553114,3.31515567766,2.72577838828,2.87184065934,3.49281135531,3.53447802198,2.52907509158,2.59491758242,5.22733516484,3.0342032967,3.39445970696
4.72609489051,6.05474452555,5.71897810219,7.50383211679,5.33667883212,5.25748175182,6.78467153285,5.48576642336,6.15583941606,5.60948905109,5.04653284672,5.49981751825,4.9352189781,5.63284671533,5.71186131387,4.86149635036,4.74251824818,6.77627737226,5.13886861314,4.92171532847
2.19997282609,2.5279076087,2.3154076087,2.69894021739,2.7341576087,2.11676630435,2.64649456522,2.4879076087,2.67182065217,2.35513586957,2.336875,2.34508152174,2.42763586957,2.47328804348,3.02730978261,1.90779891304,1.90095108696,3.80176630435,2.34861413043,2.03850543478
1.50503731343,1.95242537313,2.03138059701,2.20623134328,2.68660447761,1.56548507463,1.61735074627,2.03914179104,2.24123134328,2.11257462687,1.8348880597,1.70891791045,2.08936567164,2.15175373134,2.11152985075,1.39003731343,1.41817164179,3.53309701493,1.94376865672,1.83100746269
1.67859550562,2.09696629213,2.15561797753,2.40786516854,2.42595505618,2.01483146067,2.26921348315,2.35011235955,2.35207865169,2.19685393258,2.27612359551,2.15904494382,2.13943820225,2.51646067416,2.69320224719,1.69904494382,1.64876404494,3.76853932584,2.19893258427,2.00168539326
2.71179022082,3.1292192429,2.62527602524,3.52291009464,3.2054022082,2.50382492114,3.16707413249,3.30879337539,3.10855678233,3.17298895899,2.92953470032,2.86636435331,2.85090694006,3.23087539432,3.37527602524,2.2695977918,2.21873028391,4.19388801262,3.14089116719,3.03734227129
2.53441064639,3.18593155894,2.77490494297,3.48574144487,3.0533269962,2.52661596958,3.08811787072,3.49087452471,2.87585551331,3.43346007605,3.1322243346,2.70922053232,3.37005703422,3.39429657795,3.55960076046,2.30912547529,2.51663498099,3.83127376426,2.84686311787,3.09857414449
6.01167711599,6.33973354232,6.07084639498,6.96747648903,5.26959247649,5.33902821317,6.5105015674,7.72492163009,5.93675548589,7.40626959248,6.5474137931,5.81857366771,5.47609717868,5.80877742947,6.36473354232,4.63495297806,4.62163009404,6.49631661442,5.50415360502,6.63503134796
5.7664493865,6.02871932515,5.71522239264,6.48723159509,5.07565184049,5.06161809816,6.15678680982,7.62994631902,5.52549846626,7.18991564417,6.28884202454,5.5030291411,5.32258435583,5.63891871166,6.01445552147,4.41261503067,4.49674079755,6.24175613497,5.21054447853,6.41637269939
2.42120181406,3.260430839,2.85017006803,3.78911564626,3.03951247166,2.48015873016,3.38333333333,3.07307256236,3.37290249433,2.90504535147,2.96887755102,3.14461451247,2.7462585034,3.52063492063,3.81354875283,2.37522675737,2.35918367347,5.06678004535,3.16524943311,2.67103174603
2.19796839729,3.04136568849,2.51405191874,3.52387133183,3.02787810384,2.39046275395,3.21693002257,2.81738148984,3.10801354402,2.79424379233,2.75005643341,2.78267494357,2.63538374718,3.29520316027,3.59796839729,2.14994356659,2.02590293454,4.78955981941,2.84356659142,2.53809255079
2.42023056058,2.85892857143,2.35214737794,3.07538426763,2.96905515371,2.19278933092,2.7518761302,2.98591772152,2.77027576854,2.82868444846,2.71950723327,2.34957052441,2.42633363472,2.57696654611,2.80210216998,2.10273508137,2.09179475588,4.28117088608,2.5943716094,2.63103526221
2.2987830033,2.68727310231,2.1111179868,2.63112623762,2.54329620462,1.9732879538,2.4612830033,2.75740511551,2.52011138614,2.54738036304,2.48149752475,2.14964933993,2.26800742574,2.37997112211,2.56425330033,1.87596947195,1.88834570957,3.83380775578,2.3439150165,2.31969884488
1.68632425743,2.04696782178,2.02871287129,2.3198019802,2.61652227723,1.90018564356,2.22617574257,2.18706683168,2.3114480198,2.07122524752,1.94183168317,1.97636138614,2.07518564356,2.23162128713,2.52153465347,1.56243811881,1.46608910891,3.50724009901,2.20439356436,1.77308168317
6.29634486607,6.52547433036,6.03272879464,6.99640066964,6.02765066964,5.6005859375,6.86051897321,7.69020647321,6.47681361607,7.94221540179,6.68239397321,6.49478236607,5.91676897321,6.33858816964,6.4861328125,5.36146763393,5.86492745536,6.62335379464,5.97631138393,7.38122209821
5.23331043956,6.77870879121,6.52046703297,7.45570054945,5.67197802198,6.01449175824,7.25364010989,7.37053571429,6.6323489011,6.80885989011,6.69320054945,6.11600274725,5.65693681319,6.93152472527,7.40576923077,6.05611263736,5.48001373626,6.76304945055,6.75728021978,5.70879120879
2.20965909091,2.93928571429,2.80722402597,3.34163961039,3.20568181818,2.62215909091,3.13944805195,2.87451298701,3.05771103896,2.74935064935,2.78230519481,2.88084415584,2.58587662338,2.85267857143,3.56306818182,2.2088474026,2.21420454545,4.16095779221,2.81412337662,2.60373376623
2.58911516854,3.37226123596,3.49880617978,4.18462078652,3.08504213483,3.08995786517,3.69740168539,3.74810393258,3.44515449438,3.77549157303,2.95709269663,3.34936797753,2.89375,3.30582865169,3.82689606742,2.72563202247,2.46228932584,4.45681179775,3.6705758427,3.29178370787
2.5158839779,3.36464088398,3.33038674033,4.32113259669,3.13190607735,3.00400552486,3.71781767956,4.05649171271,3.39046961326,3.79378453039,3.17582872928,3.39171270718,2.93922651934,3.4635359116,3.90151933702,2.66906077348,2.45455801105,4.86906077348,3.81132596685,3.33535911602
2.6526734104,3.48273121387,3.62362716763,4.35773121387,3.30440751445,3.02984104046,3.79284682081,4.08244219653,3.55527456647,3.98128612717,3.2536849711,3.32911849711,2.88475433526,3.52651734104,3.93721098266,2.69617052023,2.42680635838,4.74371387283,3.54559248555,3.33186416185
2.33626760563,4.21936619718,3.12147887324,3.51654929577,3.6088028169,2.68802816901,3.35774647887,3.90950704225,3.36021126761,4.99295774648,3.81126760563,3.69049295775,3.5838028169,3.84295774648,3.26161971831,2.51514084507,2.59612676056,3.51373239437,3.48732394366,4.41021126761
2.34577205882,4.05165441176,3.08106617647,3.56966911765,3.61415441176,2.54650735294,3.48033088235,4.01819852941,3.49503676471,5.20863970588,3.84319852941,3.26047794118,3.72665441176,3.92849264706,3.23841911765,2.53694852941,2.63511029412,3.54430147059,3.72922794118,4.72738970588
2.35464285714,4.1625,3.19107142857,3.62392857143,3.65964285714,2.66785714286,3.51285714286,4.02,3.61178571429,5.14678571429,3.84821428571,3.6175,3.80535714286,3.92035714286,3.29892857143,2.74678571429,2.66107142857,3.52607142857,3.60857142857,4.64821428571
2.23125,3.92401315789,2.95986842105,3.24078947368,3.53289473684,2.45789473684,3.21973684211,3.68552631579,3.10921052632,4.89901315789,3.62763157895,3.52927631579,3.69473684211,3.82269736842,3.275,2.44868421053,2.45690789474,3.55986842105,3.32697368421,4.35460526316
2.36642857143,3.97642857143,3.00321428571,3.395,3.53678571429,2.53571428571,3.4425,3.89821428571,3.30321428571,5.11964285714,3.66892857143,3.35,3.54071428571,3.85535714286,3.35357142857,2.46857142857,2.50607142857,3.45642857143,3.54964285714,4.5625
2.2375,3.99147727273,3.02017045455,3.14602272727,3.49289772727,2.515625,3.14715909091,3.62244318182,2.95397727273,4.578125,3.50227272727,3.65653409091,3.34744318182,3.71647727273,3.20852272727,2.41221590909,2.44005681818,3.44659090909,3.40965909091,4.17926136364
2.31299342105,4.13207236842,3.27154605263,3.44588815789,3.72319078947,2.61134868421,3.36134868421,3.93536184211,3.31792763158,4.95773026316,3.78305921053,3.72253289474,3.63174342105,3.90016447368,3.25805921053,2.53634868421,2.58766447368,3.62384868421,3.59523026316,4.53042763158
2.30833333333,4.23923611111,3.17986111111,3.58368055556,3.63645833333,2.57708333333,3.39340277778,3.81041666667,3.37013888889,4.92916666667,3.55972222222,3.64097222222,3.48263888889,3.69375,3.28055555556,2.46041666667,2.575,3.52465277778,3.49305555556,4.384375
1.94429972936,2.43354194858,2.19352165088,2.56358254398,2.97437415426,2.13201962111,2.70451623816,2.65180987821,2.41814952639,2.86463125846,2.46469891746,2.62789242219,2.31537550744,2.56019959405,2.54210081191,1.81290595399,1.85103179973,3.46185723951,2.25333220568,2.57921177267
1.89057525326,2.29314399421,2.14024963821,2.55739869754,2.8361975398,2.06825253256,2.63507597685,2.59473589001,2.34556801737,2.82215991317,2.3872105644,2.57697178003,2.26781837916,2.47125542692,2.39535094067,1.7873552822,1.74759406657,3.33956222865,2.15356367583,2.50743487699
