gdpc_0,gdpc_1,gdpc_2,gdpc_3,gdpc_4,gdpc_5,gdpc_6,gdpc_7,gdpc_8,gdpc_9,gdpc_10,gdpc_11,gdpc_12,gdpc_13,gdpc_14,gdpc_15,gdpc_16,gdpc_17,gdpc_18,gdpc_19,gdpc_20,gdpc_21,gdpc_22,gdpc_23,gdpc_24
0.0232558139535,0.0174418604651,0.0290697674419,0.0639534883721,0.00581395348837,0.0232558139535,0.0174418604651,0.0406976744186,0.0697674418605,0.0,0.0116279069767,0.00581395348837,0.0116279069767,0.0988372093023,0.0290697674419,0.0697674418605,0.104651162791,0.0639534883721,0.197674418605,0.0406976744186,0.0116279069767,0.00581395348837,0.0116279069767,0.046511627907,0.0
0.0294117647059,0.0294117647059,0.0176470588235,0.0529411764706,0.0117647058824,0.0294117647059,0.0352941176471,0.0235294117647,0.0882352941176,0.0235294117647,0.0,0.0176470588235,0.0117647058824,0.0823529411765,0.00588235294118,0.0764705882353,0.105882352941,0.0588235294118,0.205882352941,0.0294117647059,0.00588235294118,0.0117647058824,0.00588235294118,0.0411764705882,0.0
0.0169491525424,0.0621468926554,0.0112994350282,0.0564971751412,0.0,0.0508474576271,0.045197740113,0.0225988700565,0.0847457627119,0.0282485875706,0.00564971751412,0.0225988700565,0.00564971751412,0.0621468926554,0.0225988700565,0.0734463276836,0.0847457627119,0.0621468926554,0.186440677966,0.0225988700565,0.0,0.0169491525424,0.0169491525424,0.0338983050847,0.00564971751412
0.0335195530726,0.0167597765363,0.0,0.0558659217877,0.0111731843575,0.0167597765363,0.0893854748603,0.00558659217877,0.134078212291,0.0335195530726,0.0,0.0279329608939,0.00558659217877,0.0391061452514,0.00558659217877,0.0558659217877,0.122905027933,0.0502793296089,0.178770949721,0.0335195530726,0.0111731843575,0.0223463687151,0.0167597765363,0.0279329608939,0.00558659217877
0.0350877192982,0.0233918128655,0.0116959064327,0.0526315789474,0.0175438596491,0.0350877192982,0.0350877192982,0.0292397660819,0.0877192982456,0.0175438596491,0.0116959064327,0.00584795321637,0.0233918128655,0.0643274853801,0.0292397660819,0.0526315789474,0.12865497076,0.046783625731,0.181286549708,0.0233918128655,0.00584795321637,0.0116959064327,0.0233918128655,0.0409356725146,0.00584795321637
0.0116959064327,0.0116959064327,0.0292397660819,0.0526315789474,0.0,0.0175438596491,0.0233918128655,0.0116959064327,0.0877192982456,0.0350877192982,0.0175438596491,0.0175438596491,0.00584795321637,0.0877192982456,0.0116959064327,0.0526315789474,0.105263157895,0.0818713450292,0.222222222222,0.0350877192982,0.00584795321637,0.0175438596491,0.0116959064327,0.046783625731,0.0
0.0348837209302,0.00581395348837,0.0290697674419,0.0581395348837,0.0174418604651,0.0116279069767,0.00581395348837,0.0174418604651,0.0872093023256,0.0174418604651,0.0,0.0232558139535,0.0116279069767,0.0988372093023,0.0174418604651,0.0872093023256,0.0872093023256,0.0697674418605,0.18023255814,0.046511627907,0.0116279069767,0.0174418604651,0.0232558139535,0.0406976744186,0.0
0.0174418604651,0.0348837209302,0.0174418604651,0.0872093023256,0.0,0.046511627907,0.0348837209302,0.0116279069767,0.0813953488372,0.0116279069767,0.0116279069767,0.0174418604651,0.0174418604651,0.0406976744186,0.0348837209302,0.0755813953488,0.0813953488372,0.0755813953488,0.18023255814,0.0406976744186,0.00581395348837,0.0174418604651,0.0,0.0581395348837,0.0
0.0135135135135,0.027027027027,0.0202702702703,0.0743243243243,0.0135135135135,0.0540540540541,0.0608108108108,0.0337837837838,0.101351351351,0.00675675675676,0.0,0.0405405405405,0.027027027027,0.0743243243243,0.00675675675676,0.0675675675676,0.114864864865,0.0608108108108,0.148648648649,0.0135135135135,0.0135135135135,0.0135135135135,0.00675675675676,0.00675675675676,0.0
0.015243902439,0.0335365853659,0.00609756097561,0.0426829268293,0.0030487804878,0.030487804878,0.0548780487805,0.0487804878049,0.094512195122,0.030487804878,0.0,0.0426829268293,0.015243902439,0.0762195121951,0.00914634146341,0.0518292682927,0.109756097561,0.0487804878049,0.173780487805,0.0335365853659,0.0030487804878,0.0182926829268,0.0243902439024,0.030487804878,0.0030487804878
0.0238805970149,0.0358208955224,0.0119402985075,0.0686567164179,0.0119402985075,0.0238805970149,0.0507462686567,0.0388059701493,0.113432835821,0.0149253731343,0.0358208955224,0.0208955223881,0.0298507462687,0.0477611940299,0.0179104477612,0.0567164179104,0.110447761194,0.0477611940299,0.116417910448,0.0358208955224,0.0119402985075,0.0238805970149,0.0238805970149,0.0208955223881,0.00597014925373
0.0218068535826,0.018691588785,0.0155763239875,0.0623052959502,0.00934579439252,0.0249221183801,0.0529595015576,0.0311526479751,0.0934579439252,0.018691588785,0.0155763239875,0.0218068535826,0.0155763239875,0.0716510903427,0.00623052959502,0.0623052959502,0.0934579439252,0.0529595015576,0.171339563863,0.0529595015576,0.00311526479751,0.0342679127726,0.0155763239875,0.0311526479751,0.00311526479751
0.0227272727273,0.0454545454545,0.0227272727273,0.0227272727273,0.0,0.0113636363636,0.0227272727273,0.0454545454545,0.147727272727,0.0113636363636,0.0,0.0681818181818,0.0,0.0681818181818,0.0340909090909,0.0454545454545,0.102272727273,0.0795454545455,0.125,0.0340909090909,0.0227272727273,0.0113636363636,0.0227272727273,0.0227272727273,0.0113636363636
0.0225352112676,0.0197183098592,0.0225352112676,0.0591549295775,0.0140845070423,0.0140845070423,0.0422535211268,0.0253521126761,0.101408450704,0.0169014084507,0.0169014084507,0.0197183098592,0.0225352112676,0.0647887323944,0.0112676056338,0.0676056338028,0.0929577464789,0.0507042253521,0.205633802817,0.0338028169014,0.0197183098592,0.0253521126761,0.0140845070423,0.0169014084507,0.0
0.0215053763441,0.0322580645161,0.0430107526882,0.0430107526882,0.0,0.0322580645161,0.0537634408602,0.0860215053763,0.0430107526882,0.0215053763441,0.0322580645161,0.0537634408602,0.0215053763441,0.0645161290323,0.0,0.0537634408602,0.0860215053763,0.0322580645161,0.236559139785,0.010752688172,0.0,0.010752688172,0.0,0.0215053763441,0.0
0.010752688172,0.0215053763441,0.0215053763441,0.0860215053763,0.010752688172,0.0215053763441,0.0215053763441,0.0215053763441,0.0645161290323,0.0,0.0322580645161,0.010752688172,0.0215053763441,0.0860215053763,0.0215053763441,0.0860215053763,0.0645161290323,0.118279569892,0.225806451613,0.010752688172,0.0,0.010752688172,0.0,0.0322580645161,0.0
0.0347826086957,0.0289855072464,0.0144927536232,0.0666666666667,0.0,0.0463768115942,0.0608695652174,0.0231884057971,0.113043478261,0.00579710144928,0.0115942028986,0.0434782608696,0.0144927536232,0.0579710144928,0.00289855072464,0.0463768115942,0.113043478261,0.0724637681159,0.188405797101,0.0231884057971,0.00869565217391,0.00289855072464,0.00579710144928,0.0144927536232,0.0
0.0280898876404,0.0393258426966,0.0252808988764,0.0589887640449,0.0,0.0337078651685,0.0477528089888,0.0365168539326,0.126404494382,0.0,0.0168539325843,0.0252808988764,0.0140449438202,0.0589887640449,0.0112359550562,0.0674157303371,0.126404494382,0.0449438202247,0.182584269663,0.0224719101124,0.00561797752809,0.00561797752809,0.00561797752809,0.0168539325843,0.0
0.019943019943,0.037037037037,0.011396011396,0.0655270655271,0.002849002849,0.045584045584,0.0655270655271,0.02849002849,0.136752136752,0.002849002849,0.014245014245,0.017094017094,0.017094017094,0.0512820512821,0.00854700854701,0.0512820512821,0.150997150997,0.048433048433,0.176638176638,0.017094017094,0.00569800569801,0.011396011396,0.002849002849,0.011396011396,0.0
0.0129032258065,0.0258064516129,0.0322580645161,0.0387096774194,0.00645161290323,0.0322580645161,0.0387096774194,0.0516129032258,0.122580645161,0.00645161290323,0.0193548387097,0.058064516129,0.0129032258065,0.0709677419355,0.0129032258065,0.0451612903226,0.122580645161,0.0709677419355,0.154838709677,0.0193548387097,0.00645161290323,0.00645161290323,0.00645161290323,0.0258064516129,0.0
0.00847457627119,0.0423728813559,0.0338983050847,0.0338983050847,0.00847457627119,0.00847457627119,0.0338983050847,0.0169491525424,0.110169491525,0.00847457627119,0.0254237288136,0.00847457627119,0.00847457627119,0.101694915254,0.00847457627119,0.0762711864407,0.0932203389831,0.0847457627119,0.228813559322,0.0169491525424,0.00847457627119,0.00847457627119,0.00847457627119,0.0169491525424,0.0
0.015873015873,0.0555555555556,0.015873015873,0.0634920634921,0.0,0.0396825396825,0.047619047619,0.0634920634921,0.103174603175,0.00793650793651,0.0238095238095,0.0238095238095,0.031746031746,0.0714285714286,0.0,0.0714285714286,0.119047619048,0.0396825396825,0.150793650794,0.0238095238095,0.0,0.015873015873,0.0,0.015873015873,0.0
0.00978473581213,0.0195694716243,0.013698630137,0.0626223091977,0.00978473581213,0.0352250489237,0.0743639921722,0.0313111545988,0.101761252446,0.0156555772994,0.013698630137,0.0234833659491,0.00782778864971,0.0665362035225,0.00978473581213,0.0469667318982,0.123287671233,0.0665362035225,0.197651663405,0.0156555772994,0.00978473581213,0.0176125244618,0.00391389432485,0.0195694716243,0.00391389432485
0.00664451827243,0.0332225913621,0.0199335548173,0.0531561461794,0.00664451827243,0.0265780730897,0.046511627907,0.0365448504983,0.0996677740864,0.00664451827243,0.0232558139535,0.0299003322259,0.0166112956811,0.063122923588,0.00996677740864,0.0598006644518,0.0963455149502,0.0564784053156,0.212624584718,0.0332225913621,0.00664451827243,0.00996677740864,0.0132890365449,0.0265780730897,0.00664451827243
0.0104166666667,0.0416666666667,0.0104166666667,0.0520833333333,0.0,0.0208333333333,0.0416666666667,0.0208333333333,0.09375,0.0208333333333,0.0104166666667,0.0416666666667,0.0104166666667,0.0833333333333,0.0104166666667,0.0729166666667,0.0729166666667,0.09375,0.239583333333,0.0104166666667,0.0,0.0,0.0208333333333,0.0208333333333,0.0
0.0293159609121,0.0456026058632,0.0162866449511,0.0456026058632,0.0162866449511,0.0195439739414,0.0912052117264,0.0228013029316,0.107491856678,0.0390879478827,0.0130293159609,0.0293159609121,0.0130293159609,0.0456026058632,0.00977198697068,0.0749185667752,0.100977198697,0.042345276873,0.107491856678,0.0293159609121,0.0162866449511,0.0162866449511,0.0162866449511,0.0456026058632,0.00651465798046
0.011673151751,0.0311284046693,0.0155642023346,0.0583657587549,0.00389105058366,0.0466926070039,0.0428015564202,0.0311284046693,0.0933852140078,0.0194552529183,0.0233463035019,0.0350194552529,0.0311284046693,0.0544747081712,0.011673151751,0.0389105058366,0.0894941634241,0.0739299610895,0.206225680934,0.0233463035019,0.00389105058366,0.0350194552529,0.00389105058366,0.0155642023346,0.0
0.0153256704981,0.0191570881226,0.00766283524904,0.0689655172414,0.0,0.0191570881226,0.0459770114943,0.0344827586207,0.111111111111,0.0268199233716,0.0268199233716,0.0344827586207,0.0306513409962,0.0421455938697,0.0114942528736,0.0459770114943,0.111111111111,0.0613026819923,0.199233716475,0.0229885057471,0.00383141762452,0.0268199233716,0.0114942528736,0.0153256704981,0.00766283524904
0.0,0.0294117647059,0.0147058823529,0.0588235294118,0.0,0.0294117647059,0.0441176470588,0.0,0.117647058824,0.0147058823529,0.0147058823529,0.0441176470588,0.0147058823529,0.132352941176,0.0,0.0735294117647,0.0882352941176,0.147058823529,0.132352941176,0.0147058823529,0.0,0.0,0.0294117647059,0.0,0.0
0.0418604651163,0.0418604651163,0.0186046511628,0.0511627906977,0.0139534883721,0.0186046511628,0.0372093023256,0.0232558139535,0.125581395349,0.0139534883721,0.0232558139535,0.0325581395349,0.0093023255814,0.0372093023256,0.0046511627907,0.0744186046512,0.0883720930233,0.0418604651163,0.2,0.0325581395349,0.0093023255814,0.0186046511628,0.0139534883721,0.0232558139535,0.0046511627907
0.0047619047619,0.0333333333333,0.0333333333333,0.0571428571429,0.0047619047619,0.0428571428571,0.047619047619,0.0190476190476,0.0857142857143,0.00952380952381,0.0190476190476,0.0190476190476,0.0333333333333,0.0761904761905,0.0047619047619,0.0619047619048,0.1,0.0619047619048,0.228571428571,0.0190476190476,0.0047619047619,0.00952380952381,0.0047619047619,0.0190476190476,0.0
0.0182648401826,0.0456621004566,0.0228310502283,0.0639269406393,0.00913242009132,0.0365296803653,0.0730593607306,0.0228310502283,0.100456621005,0.0228310502283,0.0182648401826,0.027397260274,0.0182648401826,0.0593607305936,0.00913242009132,0.0776255707763,0.0913242009132,0.0593607305936,0.141552511416,0.0182648401826,0.00913242009132,0.0228310502283,0.00913242009132,0.0182648401826,0.00456621004566
0.0130841121495,0.0280373831776,0.0261682242991,0.0467289719626,0.011214953271,0.0317757009346,0.0672897196262,0.0317757009346,0.0897196261682,0.0355140186916,0.0205607476636,0.0336448598131,0.0130841121495,0.0654205607477,0.00934579439252,0.0504672897196,0.0953271028037,0.0504672897196,0.115887850467,0.0467289719626,0.00934579439252,0.0336448598131,0.0205607476636,0.0392523364486,0.014953271028
0.0115384615385,0.0423076923077,0.00769230769231,0.0461538461538,0.00384615384615,0.0192307692308,0.05,0.0192307692308,0.146153846154,0.0115384615385,0.0153846153846,0.0192307692308,0.0153846153846,0.0538461538462,0.0115384615385,0.0615384615385,0.107692307692,0.0692307692308,0.207692307692,0.0269230769231,0.00384615384615,0.0269230769231,0.00384615384615,0.0192307692308,0.0
0.0179104477612,0.0358208955224,0.0238805970149,0.0597014925373,0.00298507462687,0.0388059701493,0.044776119403,0.00597014925373,0.0985074626866,0.0179104477612,0.0179104477612,0.00597014925373,0.0089552238806,0.0626865671642,0.0149253731343,0.065671641791,0.101492537313,0.0626865671642,0.220895522388,0.0298507462687,0.0,0.0179104477612,0.0089552238806,0.0358208955224,0.0
0.0131578947368,0.0394736842105,0.00877192982456,0.0482456140351,0.00877192982456,0.030701754386,0.0833333333333,0.0263157894737,0.111842105263,0.00657894736842,0.0241228070175,0.0219298245614,0.0,0.0416666666667,0.0175438596491,0.0482456140351,0.0986842105263,0.0614035087719,0.199561403509,0.0350877192982,0.00219298245614,0.0175438596491,0.00877192982456,0.0394736842105,0.00657894736842
0.0201949860724,0.033426183844,0.0208913649025,0.0591922005571,0.0111420612813,0.0355153203343,0.0508356545961,0.0389972144847,0.0912256267409,0.0174094707521,0.0174094707521,0.0264623955432,0.0285515320334,0.0675487465181,0.0146239554318,0.0550139275766,0.102367688022,0.0543175487465,0.133008356546,0.0362116991643,0.016713091922,0.0208913649025,0.0118384401114,0.0292479108635,0.00696378830084
0.0,0.0296296296296,0.0111111111111,0.0481481481481,0.0111111111111,0.0333333333333,0.0703703703704,0.0259259259259,0.103703703704,0.0222222222222,0.0111111111111,0.0296296296296,0.0185185185185,0.0555555555556,0.0037037037037,0.037037037037,0.107407407407,0.0518518518519,0.166666666667,0.062962962963,0.0185185185185,0.0185185185185,0.0111111111111,0.0481481481481,0.0037037037037
0.0641025641026,0.102564102564,0.0128205128205,0.0641025641026,0.0128205128205,0.0897435897436,0.0897435897436,0.0128205128205,0.0897435897436,0.0128205128205,0.0128205128205,0.0128205128205,0.0,0.0384615384615,0.0,0.0897435897436,0.0512820512821,0.0384615384615,0.115384615385,0.025641025641,0.0,0.0512820512821,0.0,0.0,0.0128205128205
0.0115606936416,0.0361271676301,0.021676300578,0.0679190751445,0.00722543352601,0.0361271676301,0.0505780346821,0.0245664739884,0.0924855491329,0.0303468208092,0.021676300578,0.0390173410405,0.0173410404624,0.0578034682081,0.0115606936416,0.0578034682081,0.0953757225434,0.0722543352601,0.151734104046,0.021676300578,0.0173410404624,0.0130057803468,0.0115606936416,0.028901734104,0.00433526011561
0.0054347826087,0.0489130434783,0.0108695652174,0.0597826086957,0.0054347826087,0.0380434782609,0.0163043478261,0.0326086956522,0.141304347826,0.0326086956522,0.0163043478261,0.0652173913043,0.0,0.0489130434783,0.0163043478261,0.0597826086957,0.114130434783,0.0978260869565,0.0978260869565,0.0163043478261,0.0108695652174,0.0163043478261,0.0054347826087,0.0380434782609,0.0054347826087
0.0108108108108,0.027027027027,0.0108108108108,0.0540540540541,0.0108108108108,0.0108108108108,0.0594594594595,0.0324324324324,0.124324324324,0.0378378378378,0.0108108108108,0.0648648648649,0.00540540540541,0.0486486486486,0.0108108108108,0.0756756756757,0.0972972972973,0.0756756756757,0.0864864864865,0.0324324324324,0.00540540540541,0.0216216216216,0.0162162162162,0.0486486486486,0.0216216216216
0.026455026455,0.042328042328,0.021164021164,0.037037037037,0.00529100529101,0.026455026455,0.042328042328,0.021164021164,0.100529100529,0.037037037037,0.031746031746,0.015873015873,0.015873015873,0.0740740740741,0.021164021164,0.042328042328,0.100529100529,0.0899470899471,0.132275132275,0.026455026455,0.010582010582,0.026455026455,0.010582010582,0.042328042328,0.0
0.00534759358289,0.048128342246,0.0160427807487,0.0534759358289,0.0160427807487,0.0160427807487,0.0588235294118,0.0106951871658,0.112299465241,0.0320855614973,0.0374331550802,0.0267379679144,0.0106951871658,0.0695187165775,0.00534759358289,0.0802139037433,0.0855614973262,0.101604278075,0.117647058824,0.0213903743316,0.00534759358289,0.0106951871658,0.0106951871658,0.048128342246,0.0
0.0161290322581,0.0483870967742,0.00537634408602,0.0591397849462,0.00537634408602,0.0268817204301,0.0645161290323,0.0376344086022,0.112903225806,0.0268817204301,0.010752688172,0.0322580645161,0.010752688172,0.0752688172043,0.0161290322581,0.0806451612903,0.10752688172,0.0698924731183,0.102150537634,0.0215053763441,0.00537634408602,0.0161290322581,0.0215053763441,0.0268817204301,0.0
0.0108108108108,0.0216216216216,0.00540540540541,0.0648648648649,0.00540540540541,0.0216216216216,0.0648648648649,0.0324324324324,0.118918918919,0.0432432432432,0.00540540540541,0.0594594594595,0.0108108108108,0.0594594594595,0.00540540540541,0.0594594594595,0.135135135135,0.0648648648649,0.113513513514,0.0162162162162,0.0108108108108,0.0,0.027027027027,0.0324324324324,0.0108108108108
0.00534759358289,0.0427807486631,0.0106951871658,0.0427807486631,0.0106951871658,0.0267379679144,0.0427807486631,0.0160427807487,0.128342245989,0.0534759358289,0.0213903743316,0.0374331550802,0.0160427807487,0.0534759358289,0.00534759358289,0.0588235294118,0.117647058824,0.0641711229947,0.122994652406,0.0267379679144,0.00534759358289,0.0267379679144,0.0267379679144,0.0374331550802,0.0
0.0196721311475,0.0229508196721,0.0360655737705,0.0590163934426,0.0131147540984,0.0229508196721,0.0426229508197,0.0393442622951,0.0918032786885,0.00983606557377,0.0327868852459,0.0360655737705,0.0262295081967,0.0655737704918,0.00983606557377,0.072131147541,0.0983606557377,0.0655737704918,0.177049180328,0.0131147540984,0.00655737704918,0.00655737704918,0.00327868852459,0.0295081967213,0.0
0.013698630137,0.0239726027397,0.027397260274,0.0616438356164,0.0171232876712,0.0205479452055,0.027397260274,0.0445205479452,0.0616438356164,0.013698630137,0.0342465753425,0.0342465753425,0.0205479452055,0.0890410958904,0.00684931506849,0.0684931506849,0.0821917808219,0.0856164383562,0.208904109589,0.0102739726027,0.00684931506849,0.00342465753425,0.00684931506849,0.0308219178082,0.0
0.0240549828179,0.0240549828179,0.0274914089347,0.0687285223368,0.0137457044674,0.0378006872852,0.085910652921,0.0343642611684,0.0756013745704,0.0137457044674,0.0171821305842,0.0378006872852,0.0137457044674,0.0584192439863,0.0137457044674,0.0824742268041,0.0962199312715,0.0618556701031,0.151202749141,0.0103092783505,0.0,0.00343642611684,0.00343642611684,0.0446735395189,0.0
0.023569023569,0.0505050505051,0.020202020202,0.0707070707071,0.013468013468,0.040404040404,0.0808080808081,0.043771043771,0.0572390572391,0.013468013468,0.037037037037,0.026936026936,0.020202020202,0.0572390572391,0.013468013468,0.0774410774411,0.0740740740741,0.0572390572391,0.154882154882,0.013468013468,0.0,0.00673400673401,0.013468013468,0.03367003367,0.0
0.0204081632653,0.0238095238095,0.0204081632653,0.0646258503401,0.0136054421769,0.030612244898,0.0408163265306,0.030612244898,0.105442176871,0.00680272108844,0.0136054421769,0.0544217687075,0.0204081632653,0.0544217687075,0.0102040816327,0.0748299319728,0.0884353741497,0.0714285714286,0.190476190476,0.0170068027211,0.00680272108844,0.00680272108844,0.0102040816327,0.0238095238095,0.0
0.0274914089347,0.0343642611684,0.0240549828179,0.0618556701031,0.020618556701,0.0446735395189,0.0549828178694,0.0171821305842,0.0893470790378,0.0103092783505,0.0309278350515,0.0309278350515,0.0240549828179,0.0618556701031,0.0103092783505,0.0652920962199,0.0893470790378,0.0893470790378,0.151202749141,0.0103092783505,0.00343642611684,0.00687285223368,0.00343642611684,0.0378006872852,0.0
0.0238907849829,0.0307167235495,0.00682593856655,0.0750853242321,0.00682593856655,0.0238907849829,0.061433447099,0.0409556313993,0.0784982935154,0.0170648464164,0.0204778156997,0.0409556313993,0.0102389078498,0.0580204778157,0.0238907849829,0.0750853242321,0.0819112627986,0.0819112627986,0.160409556314,0.0170648464164,0.00341296928328,0.00682593856655,0.0136518771331,0.0409556313993,0.0
0.0216606498195,0.0505415162455,0.0252707581227,0.0685920577617,0.0072202166065,0.0361010830325,0.0794223826715,0.0469314079422,0.0758122743682,0.0252707581227,0.028880866426,0.0361010830325,0.0072202166065,0.0505415162455,0.0072202166065,0.0830324909747,0.0902527075812,0.0397111913357,0.14440433213,0.0180505415162,0.00361010830325,0.0108303249097,0.0108303249097,0.0324909747292,0.0
0.0101694915254,0.0542372881356,0.0203389830508,0.0542372881356,0.00677966101695,0.0338983050847,0.0305084745763,0.0372881355932,0.108474576271,0.0135593220339,0.0271186440678,0.0440677966102,0.0203389830508,0.0576271186441,0.0101694915254,0.071186440678,0.0915254237288,0.0745762711864,0.176271186441,0.0135593220339,0.00677966101695,0.00338983050847,0.00677966101695,0.0271186440678,0.0
0.0100502512563,0.0301507537688,0.0502512562814,0.0502512562814,0.0201005025126,0.0150753768844,0.0251256281407,0.0452261306533,0.070351758794,0.00502512562814,0.0502512562814,0.0301507537688,0.0100502512563,0.0804020100503,0.0150753768844,0.0804020100503,0.0753768844221,0.0753768844221,0.206030150754,0.00502512562814,0.0100502512563,0.0,0.00502512562814,0.0301507537688,0.00502512562814
0.0103448275862,0.0344827586207,0.0241379310345,0.0758620689655,0.00689655172414,0.0275862068966,0.0551724137931,0.0310344827586,0.0655172413793,0.0137931034483,0.0310344827586,0.0310344827586,0.0206896551724,0.0620689655172,0.00689655172414,0.0793103448276,0.0655172413793,0.0689655172414,0.2,0.0275862068966,0.00689655172414,0.00689655172414,0.00689655172414,0.0344827586207,0.00689655172414
0.0199203187251,0.0278884462151,0.0199203187251,0.0557768924303,0.00398406374502,0.0278884462151,0.0278884462151,0.0438247011952,0.0876494023904,0.0318725099602,0.0199203187251,0.0358565737052,0.0239043824701,0.0677290836653,0.0199203187251,0.0398406374502,0.0876494023904,0.0717131474104,0.123505976096,0.0478087649402,0.0199203187251,0.0398406374502,0.00796812749004,0.0358565737052,0.0119521912351
0.0255474452555,0.036496350365,0.00729927007299,0.0583941605839,0.00729927007299,0.029197080292,0.0875912408759,0.0401459854015,0.0948905109489,0.0182481751825,0.0255474452555,0.029197080292,0.014598540146,0.0656934306569,0.014598540146,0.0401459854015,0.0839416058394,0.0766423357664,0.105839416058,0.043795620438,0.014598540146,0.0328467153285,0.0109489051095,0.0255474452555,0.0109489051095
0.0144927536232,0.0434782608696,0.0434782608696,0.0434782608696,0.00724637681159,0.0289855072464,0.0144927536232,0.0434782608696,0.0797101449275,0.0289855072464,0.0289855072464,0.0217391304348,0.0217391304348,0.0797101449275,0.0217391304348,0.0652173913043,0.0724637681159,0.0579710144928,0.108695652174,0.036231884058,0.0144927536232,0.0434782608696,0.00724637681159,0.0289855072464,0.0434782608696
